act,type,asset,size,pos
1582,STK,AUST297,48,Long
1582,STK,HONG136,197,Long
1582,STK,HONG231,1367,Long
1582,STK,INDI228,43,Short
1582,STK,JAPA164,95,Long
1582,STK,JAPA236,19,Long
1582,STK,JAPA276,121,Long
1582,STK,MALA263,1213,Long
1582,STK,SOUT224,2,Long
1585,STK,AUST233,456,Short
1585,STK,INDI021,11,Short
1585,STK,INDO049,2238,Long
1585,STK,JAPA030,25,Short
1585,STK,JAPA113,39,Long
1585,STK,JAPA135,86,Short
1586,STK,HONG091,578,Long
1586,STK,HONG153,1673,Long
1587,STK,HONG026,313,Short
1587,STK,JAPA088,266,Long
1587,STK,JAPA136,16,Long
1588,STK,AUST047,61,Short
1588,STK,HONG018,874,Long
1588,STK,HONG045,656,Long
1588,STK,JAPA133,57,Long
1588,STK,JAPA221,26,Long
1588,STK,JAPA243,88,Short
1588,STK,JAPA277,16,Long
1591,STK,AUST025,168,Long
1591,STK,HONG275,11,Long
1591,STK,INDI287,401,Short
1591,STK,JAPA147,143,Long
1591,STK,JAPA290,17,Long
1591,STK,SOUT062,385,Long
1591,STK,SOUT155,53,Long
1591,STK,SOUT176,30,Long
1591,STK,TAIW163,2088,Long
1591,STK,TAIW249,285,Short
1591,STK,THAI046,1810,Long
1591,STK,THAI200,208,Long
1591,STK,THAI204,251,Long
1596,STK,JAPA147,13,Long
1596,STK,JAPA239,6,Long
1596,STK,JAPA277,12,Long
1596,STK,SOUT264,11,Long
1596,STK,TAIW058,5,Long
1596,STK,THAI089,11598,Long
1597,STK,AUST073,12,Short
1597,STK,AUST292,50,Long
1597,STK,HONG068,814,Long
1597,STK,HONG104,472,Long
1597,STK,HONG275,91,Long
1597,STK,HONG292,1076,Long
1597,STK,JAPA114,159,Short
1597,STK,JAPA250,22,Long
1597,STK,JAPA290,12,Long
1597,STK,SOUT148,10,Long
1597,STK,SOUT247,231,Long
1597,STK,TAIW032,124,Long
1597,STK,TAIW237,3112,Long
1599,STK,HONG045,1212,Long
1599,STK,HONG111,753,Long
1599,STK,HONG275,8,Short
1599,STK,JAPA057,45,Long
1599,STK,JAPA072,137,Long
1599,STK,JAPA129,299,Long
1599,STK,JAPA277,17,Long
1599,STK,JAPA292,754,Short
1599,STK,SOUT250,19,Long
1599,STK,TAIW054,164,Long
1599,STK,THAI125,29,Short
1600,STK,AUST212,177,Long
1600,STK,HONG083,508,Short
1600,STK,JAPA134,132,Long
1600,STK,SOUT128,43,Long
1601,STK,AUST104,1095,Short
1601,STK,AUST121,228,Short
1601,STK,AUST151,32,Long
1601,STK,AUST211,52,Short
1601,STK,HONG005,687,Long
1601,STK,HONG045,2504,Long
1601,STK,HONG114,901,Long
1601,STK,HONG157,135,Long
1601,STK,HONG167,4,Long
1601,STK,HONG173,276,Long
1601,STK,HONG213,22305,Long
1601,STK,HONG275,19,Long
1601,STK,HONG286,747,Short
1601,STK,INDI121,204,Long
1601,STK,INDI125,1659,Long
1601,STK,INDI298,37,Short
1601,STK,JAPA051,15,Long
1601,STK,JAPA057,3,Long
1601,STK,JAPA107,55,Short
1601,STK,JAPA112,43,Short
1601,STK,JAPA113,337,Long
1601,STK,JAPA144,251,Short
1601,STK,JAPA241,85,Long
1601,STK,JAPA277,4,Long
1601,STK,JAPA279,8,Short
1601,STK,MALA217,320,Short
1601,STK,SOUT056,117,Long
1601,STK,SOUT096,4,Short
1601,STK,SOUT097,8,Long
1601,STK,TAIW132,287,Long
1601,STK,THAI027,9521,Short
1603,STK,AUST295,66,Long
1603,STK,JAPA040,61,Short
1603,STK,JAPA135,124,Long
1603,STK,JAPA183,35,Long
1603,STK,SOUT211,387,Long
1603,STK,SOUT223,256,Short
1604,STK,HONG035,165,Short
1604,STK,INDI162,202,Long
1604,STK,INDI296,79,Long
1604,STK,JAPA007,58,Long
1604,STK,JAPA057,41,Long
1604,STK,JAPA116,87,Long
1604,STK,JAPA156,43,Long
1604,STK,JAPA248,139,Long
1604,STK,JAPA258,15,Long
1604,STK,SING243,512,Long
1604,STK,SOUT130,4,Short
1604,STK,SOUT273,16,Long
1604,STK,TAIW167,126,Long
1604,STK,THAI126,307,Short
1605,STK,AUST119,37,Long
1605,STK,HONG045,551,Long
1605,STK,HONG112,596,Short
1605,STK,HONG167,33,Long
1605,STK,INDI104,42,Long
1605,STK,JAPA014,174,Long
1605,STK,JAPA079,23,Short
1605,STK,JAPA137,244,Long
1605,STK,JAPA144,170,Long
1605,STK,JAPA177,37,Long
1605,STK,JAPA230,1141,Long
1605,STK,JAPA274,15,Long
1605,STK,JAPA290,24,Long
1605,STK,SING291,901,Long
1605,STK,SOUT090,57,Long
1605,STK,SOUT128,6,Long
1605,STK,SOUT273,9,Short
1605,STK,SOUT274,8,Long
1605,STK,TAIW109,884,Short
1605,STK,THAI063,421,Long
1605,STK,THAI131,1713,Long
1606,STK,JAPA290,16,Long
1606,STK,TAIW171,1146,Long
1608,STK,AUST054,208,Long
1608,STK,HONG084,987,Long
1608,STK,HONG085,2639,Long
1608,STK,HONG132,787,Long
1608,STK,HONG139,7684,Long
1608,STK,INDI270,20,Long
1608,STK,INDO214,5470,Long
1608,STK,JAPA057,31,Long
1608,STK,JAPA125,45,Long
1608,STK,JAPA147,21,Long
1608,STK,SING259,4986,Short
1608,STK,TAIW132,434,Long
1608,STK,THAI094,11172,Long
1611,STK,HONG143,1677,Long
1611,STK,INDI118,571,Long
1611,STK,JAPA189,196,Short
1611,STK,JAPA284,159,Long
1611,STK,PHIL113,522,Long
1611,STK,SOUT255,322,Long
1612,STK,JAPA285,168,Long
1612,STK,JAPA293,64,Short
1612,STK,SOUT271,2,Short
1614,STK,JAPA037,33,Long
1614,STK,JAPA043,94,Long
1614,STK,JAPA114,55,Long
1614,STK,JAPA132,33,Long
1614,STK,JAPA251,289,Short
1614,STK,SOUT039,60,Long
1614,STK,SOUT188,105,Long
1616,STK,AUST284,4093,Long
1616,STK,HONG045,2214,Short
1616,STK,HONG089,69,Short
1616,STK,HONG093,555,Long
1616,STK,JAPA009,378,Long
1616,STK,JAPA234,1914,Long
1616,STK,JAPA251,597,Long
1616,STK,JAPA267,71,Long
1616,STK,JAPA276,338,Long
1616,STK,MALA225,408,Long
1616,STK,PHIL104,7094,Short
1616,STK,SOUT274,1,Long
1616,STK,TAIW104,191,Long
1616,STK,THAI017,21603,Short
1619,STK,AUST252,54,Long
1619,STK,HONG082,260,Short
1619,STK,INDI030,505,Short
1619,STK,INDI155,281,Long
1619,STK,JAPA020,37,Short
1619,STK,JAPA152,32,Long
1619,STK,JAPA163,16,Long
1619,STK,JAPA236,8,Long
1619,STK,JAPA240,71,Long
1619,STK,JAPA265,863,Long
1619,STK,JAPA271,656,Long
1619,STK,JAPA274,20,Long
1619,STK,JAPA299,10,Long
1619,STK,SING095,1238,Long
1619,STK,SOUT185,7,Short
1619,STK,SOUT197,2,Long
1619,STK,SOUT255,186,Long
1619,STK,TAIW158,4519,Long
1619,STK,TAIW166,6,Long
1619,STK,TAIW239,215,Long
1622,STK,AUST212,190,Short
1622,STK,HONG169,5673,Short
1622,STK,JAPA147,3,Short
1622,STK,SOUT273,6,Short
1622,STK,THAI225,37834,Long
1623,STK,AUST047,55,Long
1623,STK,HONG179,3413,Long
1623,STK,JAPA036,59,Short
1623,STK,JAPA139,74,Long
1623,STK,JAPA144,37,Long
1623,STK,JAPA153,513,Long
1623,STK,MALA170,1216,Long
1623,STK,TAIW006,783,Long
1623,STK,TAIW229,4540,Short
1625,STK,AUST104,844,Long
1625,STK,AUST178,93,Long
1625,STK,HONG170,3349,Long
1625,STK,JAPA057,44,Long
1625,STK,JAPA205,85,Long
1625,STK,JAPA229,6,Short
1625,STK,PHIL062,8319,Long
1625,STK,SOUT224,2,Long
1625,STK,TAIW026,278,Long
1625,STK,TAIW197,2156,Long
1625,STK,THAI270,29267,Long
1626,STK,AUST126,158,Long
1626,STK,AUST298,51,Long
1626,STK,HONG008,3099,Long
1626,STK,INDI005,352,Long
1626,STK,INDI230,126,Short
1626,STK,JAPA290,21,Long
1626,STK,SOUT239,3,Long
1628,STK,AUST025,169,Long
1628,STK,AUST127,151,Short
1628,STK,AUST155,328,Long
1628,STK,AUST212,173,Short
1628,STK,AUST292,65,Short
1628,STK,AUST299,88,Long
1628,STK,HONG082,303,Short
1628,STK,HONG104,3103,Long
1628,STK,HONG111,592,Long
1628,STK,HONG132,2352,Short
1628,STK,HONG179,2386,Long
1628,STK,INDI133,275,Long
1628,STK,INDO181,187,Short
1628,STK,JAPA008,222,Long
1628,STK,JAPA020,10,Long
1628,STK,JAPA036,48,Long
1628,STK,JAPA046,1,Short
1628,STK,JAPA113,670,Short
1628,STK,JAPA129,85,Short
1628,STK,JAPA132,105,Short
1628,STK,JAPA164,153,Long
1628,STK,JAPA169,244,Short
1628,STK,JAPA186,68,Short
1628,STK,JAPA189,5,Long
1628,STK,JAPA236,14,Short
1628,STK,JAPA240,64,Long
1628,STK,JAPA246,100,Short
1628,STK,JAPA268,71,Short
1628,STK,JAPA269,752,Long
1628,STK,JAPA276,174,Long
1628,STK,MALA085,1261,Long
1628,STK,PHIL026,31,Long
1628,STK,SING053,75,Long
1628,STK,SOUT172,39,Long
1628,STK,SOUT188,3,Long
1628,STK,SOUT273,58,Short
1628,STK,TAIW032,183,Long
1628,STK,TAIW043,236,Long
1628,STK,TAIW133,6,Long
1628,STK,TAIW189,643,Short
1628,STK,TAIW298,113,Long
1629,STK,AUST245,244,Short
1629,STK,INDI062,40,Long
1629,STK,JAPA002,55,Short
1629,STK,JAPA005,184,Long
1629,STK,JAPA136,57,Long
1629,STK,JAPA144,274,Long
1629,STK,JAPA276,69,Long
1629,STK,JAPA284,110,Long
1629,STK,SOUT009,63,Short
1629,STK,THAI111,5349,Short
1632,STK,AUST099,70,Short
1632,STK,HONG084,386,Short
1632,STK,HONG167,71,Short
1632,STK,HONG300,5217,Long
1632,STK,JAPA020,55,Long
1632,STK,JAPA151,544,Long
1632,STK,JAPA163,24,Short
1632,STK,JAPA244,168,Short
1632,STK,JAPA257,273,Short
1632,STK,JAPA274,36,Long
1632,STK,SOUT197,4,Long
1632,STK,THAI001,166,Long
1634,STK,AUST298,100,Long
1634,STK,HONG196,63699,Long
1634,STK,HONG229,119,Short
1634,STK,JAPA024,52,Long
1634,STK,JAPA083,16,Short
1634,STK,JAPA111,134,Long
1634,STK,JAPA254,29,Long
1634,STK,JAPA290,3,Long
1634,STK,MALA006,6794,Long
1636,STK,HONG229,410,Long
1636,STK,JAPA036,11,Short
1636,STK,JAPA133,57,Long
1636,STK,JAPA158,38,Long
1636,STK,JAPA245,158,Long
1636,STK,TAIW167,1,Short
1637,STK,HONG040,2811,Long
1637,STK,JAPA037,11,Long
1637,STK,JAPA153,59,Long
1637,STK,JAPA180,75,Short
1637,STK,JAPA250,30,Long
1637,STK,SOUT238,45,Long
1637,STK,THAI131,2473,Short
1639,STK,HONG165,867,Long
1639,STK,HONG248,1089,Long
1639,STK,INDI105,98,Long
1639,STK,INDI273,289,Long
1639,STK,JAPA041,245,Long
1639,STK,JAPA152,54,Short
1642,STK,HONG040,3803,Long
1642,STK,JAPA138,81,Long
1642,STK,JAPA293,53,Long
1644,STK,HONG275,4,Long
1644,STK,INDI034,58,Long
1644,STK,INDI292,452,Long
1644,STK,JAPA084,25,Short
1644,STK,JAPA243,169,Short
1644,STK,JAPA262,134,Short
1645,STK,AUST073,36,Long
1645,STK,AUST190,154,Long
1645,STK,HONG069,1354,Long
1645,STK,HONG142,16261,Long
1645,STK,HONG145,726,Long
1645,STK,HONG158,6,Long
1645,STK,HONG275,104,Long
1645,STK,INDI036,208,Long
1645,STK,JAPA001,208,Short
1645,STK,JAPA015,125,Long
1645,STK,JAPA020,44,Long
1645,STK,JAPA036,56,Long
1645,STK,JAPA091,17,Long
1645,STK,JAPA107,68,Long
1645,STK,JAPA125,3,Long
1645,STK,JAPA160,519,Long
1645,STK,JAPA175,454,Long
1645,STK,JAPA186,254,Short
1645,STK,JAPA210,90,Long
1645,STK,JAPA240,14,Short
1645,STK,JAPA257,204,Long
1645,STK,JAPA285,166,Short
1645,STK,SOUT005,1,Long
1645,STK,SOUT199,22,Long
1645,STK,SOUT255,256,Short
1645,STK,SOUT271,1,Long
1645,STK,TAIW006,198,Long
1645,STK,TAIW032,177,Short
1645,STK,TAIW082,174,Long
1645,STK,TAIW213,1410,Long
1645,STK,TAIW249,94,Long
1647,STK,JAPA153,483,Long
1647,STK,JAPA244,94,Long
1647,STK,JAPA276,32,Long
1647,STK,THAI288,1578,Short
1651,STK,AUST293,27,Long
1651,STK,HONG005,285,Long
1651,STK,HONG104,2659,Short
1651,STK,HONG114,186,Long
1651,STK,HONG143,876,Long
1651,STK,HONG194,722,Long
1651,STK,HONG247,2889,Short
1651,STK,INDI131,118,Long
1651,STK,INDI299,129,Long
1651,STK,INDO239,7284,Long
1651,STK,JAPA057,32,Short
1651,STK,JAPA071,107,Short
1651,STK,JAPA107,12,Long
1651,STK,JAPA120,113,Long
1651,STK,JAPA153,309,Long
1651,STK,JAPA167,743,Long
1651,STK,JAPA175,710,Short
1651,STK,MALA225,425,Long
1651,STK,SING230,986,Long
1651,STK,SOUT138,756,Long
1651,STK,TAIW142,614,Long
1651,STK,TAIW179,533,Long
1651,STK,THAI122,2231,Long
1651,STK,THAI201,68,Long
1653,STK,HONG064,527,Long
1653,STK,HONG070,218,Long
1653,STK,HONG089,681,Long
1653,STK,HONG282,960,Long
1653,STK,SING080,21307,Long
1654,STK,AUST003,377,Short
1654,STK,AUST032,3,Long
1654,STK,AUST080,9,Long
1654,STK,AUST087,551,Long
1654,STK,HONG018,776,Long
1654,STK,HONG045,697,Long
1654,STK,HONG064,165,Long
1654,STK,HONG070,90,Long
1654,STK,HONG082,24,Long
1654,STK,HONG229,59,Long
1654,STK,INDI166,9,Long
1654,STK,INDI299,242,Long
1654,STK,JAPA007,1,Long
1654,STK,JAPA153,893,Long
1654,STK,JAPA206,58,Long
1654,STK,JAPA230,516,Long
1654,STK,JAPA285,310,Short
1654,STK,JAPA290,12,Short
1654,STK,JAPA296,384,Short
1654,STK,MALA264,82,Long
1654,STK,TAIW098,94,Long
1654,STK,THAI125,332,Long
1654,STK,THAI201,308,Long
1654,STK,THAI278,4454,Long
1655,STK,HONG041,1701,Long
1655,STK,HONG275,38,Long
1655,STK,INDI073,686,Short
1655,STK,JAPA022,34,Long
1655,STK,JAPA091,55,Short
1655,STK,JAPA153,723,Short
1655,STK,JAPA186,129,Short
1655,STK,JAPA230,717,Long
1655,STK,JAPA236,5,Long
1655,STK,JAPA240,181,Short
1655,STK,JAPA248,138,Long
1655,STK,JAPA288,686,Short
1655,STK,JAPA294,3101,Long
1655,STK,SOUT163,26,Long
1655,STK,SOUT166,77,Long
1655,STK,SOUT244,22,Long
1655,STK,TAIW198,175,Long
1655,STK,THAI199,145,Long
1655,STK,THAI270,21779,Long
1656,STK,AUST119,112,Long
1656,STK,HONG024,2889,Short
1656,STK,HONG082,27,Long
1656,STK,JAPA005,125,Long
1656,STK,JAPA147,96,Long
1656,STK,JAPA153,661,Short
1656,STK,JAPA156,38,Short
1656,STK,JAPA201,23,Short
1656,STK,JAPA230,507,Short
1656,STK,JAPA295,204,Long
1656,STK,JAPA298,42,Short
1656,STK,NEW 044,46,Long
1656,STK,TAIW198,44,Long
1656,STK,TAIW249,505,Short
1662,STK,AUST073,25,Long
1662,STK,AUST190,36,Short
1662,STK,AUST297,81,Long
1662,STK,HONG035,2992,Short
1662,STK,HONG093,747,Short
1662,STK,HONG197,546,Long
1662,STK,INDI023,96,Long
1662,STK,JAPA034,158,Short
1662,STK,JAPA044,79,Long
1662,STK,JAPA067,445,Short
1662,STK,JAPA179,409,Long
1662,STK,JAPA180,12,Long
1662,STK,JAPA244,38,Long
1662,STK,JAPA250,2,Long
1662,STK,JAPA271,122,Long
1662,STK,TAIW082,76,Long
1665,STK,AUST032,11,Short
1665,STK,AUST056,54,Long
1665,STK,AUST212,169,Long
1665,STK,HONG018,132,Short
1665,STK,INDI026,313,Long
1665,STK,JAPA296,39,Long
1666,STK,AUST292,41,Long
1666,STK,AUST297,15,Long
1666,STK,HONG064,21,Short
1666,STK,HONG140,12,Long
1666,STK,HONG158,204,Long
1666,STK,HONG179,1716,Long
1666,STK,HONG228,186,Long
1666,STK,HONG275,108,Short
1666,STK,HONG276,22549,Long
1666,STK,INDI115,2506,Long
1666,STK,JAPA105,510,Short
1666,STK,JAPA122,3,Long
1666,STK,JAPA125,80,Long
1666,STK,JAPA144,132,Long
1666,STK,JAPA153,639,Long
1666,STK,JAPA195,89,Long
1666,STK,JAPA229,35,Long
1666,STK,JAPA236,63,Long
1666,STK,JAPA240,28,Long
1666,STK,PHIL131,3345,Long
1666,STK,SOUT097,14,Long
1666,STK,SOUT229,254,Short
1666,STK,SOUT264,4,Short
1666,STK,TAIW009,4246,Long
1666,STK,TAIW032,124,Long
1667,STK,AUST073,13,Long
1667,STK,INDI025,38,Long
1667,STK,JAPA120,68,Short
1667,STK,JAPA164,81,Short
1667,STK,JAPA277,13,Long
1667,STK,JAPA290,21,Long
1667,STK,SOUT249,63,Long
1667,STK,TAIW100,257,Long
1667,STK,THAI171,6682,Long
1668,STK,AUST073,27,Short
1668,STK,HONG019,369,Long
1668,STK,HONG227,1384,Long
1668,STK,JAPA058,32,Long
1668,STK,JAPA076,8,Long
1668,STK,JAPA112,18,Long
1668,STK,JAPA276,80,Long
1668,STK,TAIW219,4294,Long
1669,STK,HONG070,115,Long
1669,STK,HONG261,7,Long
1669,STK,JAPA178,315,Long
1670,STK,HONG111,117,Long
1670,STK,HONG158,1563,Long
1670,STK,HONG292,568,Long
1670,STK,INDI104,54,Long
1670,STK,JAPA030,42,Long
1670,STK,JAPA072,12,Short
1672,STK,HONG059,5413,Long
1672,STK,HONG292,19,Long
1672,STK,JAPA210,28,Long
1673,STK,HONG275,180,Short
1673,STK,JAPA186,159,Long
1673,STK,JAPA193,161,Long
1673,STK,JAPA278,46,Short
1674,STK,JAPA189,78,Long
1674,STK,JAPA265,320,Long
1676,STK,AUST080,5,Long
1676,STK,HONG240,413,Long
1676,STK,JAPA258,18,Short
1676,STK,TAIW006,990,Short
1677,STK,AUST073,10,Long
1677,STK,HONG026,145,Long
1677,STK,HONG114,940,Short
1677,STK,JAPA031,51,Long
1677,STK,JAPA091,46,Long
1677,STK,JAPA096,225,Long
1677,STK,JAPA229,41,Long
1677,STK,JAPA290,26,Long
1677,STK,SOUT078,8,Long
1678,STK,AUST178,114,Long
1678,STK,AUST230,38,Long
1678,STK,AUST295,26,Long
1678,STK,HONG018,1446,Long
1678,STK,HONG275,40,Long
1678,STK,HONG298,913,Long
1678,STK,INDI257,106,Short
1678,STK,JAPA007,24,Long
1678,STK,JAPA143,56,Long
1678,STK,JAPA144,62,Long
1678,STK,JAPA162,84,Long
1678,STK,JAPA287,82,Long
1678,STK,JAPA298,98,Long
1678,STK,SOUT019,6,Short
1678,STK,SOUT155,44,Long
1678,STK,SOUT264,43,Long
1678,STK,TAIW104,646,Long
1678,STK,THAI119,4228,Long
1679,STK,SOUT154,20,Long
1682,STK,AUST011,120,Long
1682,STK,AUST024,691,Short
1682,STK,AUST032,132,Long
1682,STK,AUST073,136,Long
1682,STK,AUST075,139,Long
1682,STK,AUST104,638,Long
1682,STK,AUST126,206,Short
1682,STK,AUST174,29,Long
1682,STK,AUST181,728,Long
1682,STK,AUST191,244,Long
1682,STK,AUST230,4,Long
1682,STK,AUST233,759,Short
1682,STK,AUST238,210,Long
1682,STK,AUST245,16,Short
1682,STK,AUST267,456,Short
1682,STK,AUST277,376,Long
1682,STK,AUST298,48,Long
1682,STK,AUST299,315,Long
1682,STK,HONG005,8,Short
1682,STK,HONG006,1614,Long
1682,STK,HONG027,781,Short
1682,STK,HONG038,551,Long
1682,STK,HONG045,1783,Long
1682,STK,HONG070,150,Short
1682,STK,HONG084,2075,Long
1682,STK,HONG103,638,Long
1682,STK,HONG112,63,Short
1682,STK,HONG140,170,Long
1682,STK,HONG148,22045,Long
1682,STK,HONG179,850,Long
1682,STK,HONG197,208,Long
1682,STK,HONG229,262,Long
1682,STK,HONG264,4803,Long
1682,STK,HONG292,50,Long
1682,STK,INDI005,517,Long
1682,STK,INDI021,91,Short
1682,STK,INDI025,48,Long
1682,STK,INDI031,631,Long
1682,STK,INDI091,92,Long
1682,STK,INDI105,76,Long
1682,STK,INDI113,107,Long
1682,STK,INDI119,135,Short
1682,STK,INDI124,92,Long
1682,STK,INDI133,357,Long
1682,STK,INDI162,284,Long
1682,STK,INDI257,29,Short
1682,STK,INDI273,659,Short
1682,STK,INDO285,83,Long
1682,STK,JAPA004,41,Short
1682,STK,JAPA005,83,Long
1682,STK,JAPA028,212,Long
1682,STK,JAPA030,51,Long
1682,STK,JAPA036,49,Long
1682,STK,JAPA037,25,Long
1682,STK,JAPA044,381,Long
1682,STK,JAPA051,20,Long
1682,STK,JAPA058,27,Long
1682,STK,JAPA066,498,Short
1682,STK,JAPA073,102,Short
1682,STK,JAPA076,64,Short
1682,STK,JAPA086,22,Long
1682,STK,JAPA091,27,Long
1682,STK,JAPA096,510,Long
1682,STK,JAPA104,355,Long
1682,STK,JAPA107,39,Long
1682,STK,JAPA113,570,Long
1682,STK,JAPA114,80,Long
1682,STK,JAPA116,90,Short
1682,STK,JAPA119,81,Long
1682,STK,JAPA122,168,Long
1682,STK,JAPA126,15,Short
1682,STK,JAPA133,30,Long
1682,STK,JAPA137,20,Long
1682,STK,JAPA138,59,Long
1682,STK,JAPA139,97,Short
1682,STK,JAPA141,111,Short
1682,STK,JAPA144,298,Long
1682,STK,JAPA147,4,Short
1682,STK,JAPA150,8,Long
1682,STK,JAPA153,175,Short
1682,STK,JAPA163,23,Long
1682,STK,JAPA180,449,Long
1682,STK,JAPA185,97,Short
1682,STK,JAPA190,12,Long
1682,STK,JAPA196,3,Short
1682,STK,JAPA202,58,Long
1682,STK,JAPA214,57,Long
1682,STK,JAPA217,210,Long
1682,STK,JAPA229,22,Short
1682,STK,JAPA233,14,Long
1682,STK,JAPA236,61,Long
1682,STK,JAPA246,12,Long
1682,STK,JAPA250,47,Long
1682,STK,JAPA256,370,Long
1682,STK,JAPA274,10,Long
1682,STK,JAPA276,289,Short
1682,STK,JAPA285,475,Long
1682,STK,JAPA286,248,Short
1682,STK,JAPA290,72,Long
1682,STK,MALA040,250,Long
1682,STK,MALA122,664,Short
1682,STK,MALA159,619,Long
1682,STK,MALA243,187,Long
1682,STK,SING030,522,Long
1682,STK,SING221,92,Long
1682,STK,SING284,158,Long
1682,STK,SOUT019,2,Long
1682,STK,SOUT163,32,Long
1682,STK,SOUT205,3,Long
1682,STK,SOUT245,1,Long
1682,STK,SOUT271,5,Long
1682,STK,SOUT273,24,Long
1682,STK,SOUT276,770,Long
1682,STK,SOUT286,1,Long
1682,STK,SOUT293,224,Short
1682,STK,TAIW033,1054,Long
1682,STK,TAIW049,2528,Long
1682,STK,TAIW075,148,Long
1682,STK,TAIW080,815,Short
1682,STK,TAIW092,176,Long
1682,STK,TAIW132,998,Short
1682,STK,TAIW200,1310,Long
1682,STK,TAIW208,885,Long
1682,STK,TAIW237,10107,Long
1682,STK,TAIW243,4336,Long
1682,STK,TAIW262,421,Long
1682,STK,TAIW284,891,Short
1682,STK,THAI018,19728,Long
1682,STK,THAI046,835,Long
1682,STK,THAI122,13451,Long
1682,STK,THAI131,2455,Long
1682,STK,THAI132,1950,Long
1682,STK,THAI199,45,Long
1682,STK,THAI200,622,Long
1682,STK,THAI201,163,Long
1682,STK,THAI204,145,Long
1682,STK,THAI234,2090,Long
1682,STK,THAI244,1084,Long
1684,STK,JAPA290,18,Long
1685,STK,JAPA004,50,Long
1685,STK,JAPA100,35,Long
1685,STK,JAPA153,452,Long
1685,STK,SOUT097,10,Long
1685,STK,TAIW022,645,Long
1685,STK,TAIW108,377,Short
1687,STK,AUST089,1055,Long
1687,STK,JAPA103,36,Long
1688,STK,AUST233,431,Long
1688,STK,HONG093,466,Long
1688,STK,HONG104,1822,Long
1688,STK,HONG155,2319,Long
1688,STK,JAPA004,85,Long
1688,STK,JAPA005,190,Long
1688,STK,JAPA014,152,Long
1688,STK,JAPA276,143,Long
1688,STK,SING068,14,Long
1688,STK,SOUT024,22,Long
1688,STK,SOUT048,106,Long
1690,STK,AUST073,6,Short
1690,STK,HONG132,2962,Long
1690,STK,HONG229,410,Long
1690,STK,JAPA036,17,Short
1690,STK,JAPA247,54,Short
1692,STK,AUST104,1034,Long
1692,STK,HONG045,605,Long
1692,STK,HONG070,19,Short
1692,STK,JAPA005,238,Long
1692,STK,JAPA022,54,Long
1692,STK,JAPA136,50,Long
1692,STK,JAPA175,790,Long
1692,STK,JAPA231,186,Long
1692,STK,JAPA240,53,Long
1692,STK,SOUT237,289,Short
1692,STK,SOUT250,25,Long
1693,STK,HONG005,333,Long
1693,STK,INDI283,39,Long
1693,STK,JAPA058,25,Long
1693,STK,JAPA144,1,Long
1693,STK,TAIW141,485,Long
1696,STK,HONG045,1445,Long
1696,STK,INDI122,210,Long
1696,STK,JAPA189,56,Long
1696,STK,JAPA228,55,Long
1696,STK,PHIL165,19745,Long
1696,STK,SING230,573,Long
1696,STK,SOUT246,85,Short
1696,STK,TAIW130,76,Long
1696,STK,TAIW265,892,Long
1698,STK,AUST032,66,Long
1698,STK,AUST047,63,Long
1698,STK,AUST075,124,Short
1698,STK,AUST187,252,Long
1698,STK,HONG005,206,Long
1698,STK,HONG068,459,Short
1698,STK,HONG070,97,Long
1698,STK,HONG114,746,Long
1698,STK,HONG115,13132,Long
1698,STK,HONG158,615,Short
1698,STK,HONG164,7119,Long
1698,STK,JAPA025,175,Long
1698,STK,JAPA058,30,Long
1698,STK,JAPA076,28,Long
1698,STK,JAPA119,47,Short
1698,STK,JAPA127,124,Long
1698,STK,JAPA145,401,Long
1698,STK,JAPA149,26,Long
1698,STK,JAPA156,23,Long
1698,STK,JAPA177,27,Long
1698,STK,JAPA212,52,Long
1698,STK,JAPA245,69,Short
1698,STK,JAPA246,36,Long
1698,STK,JAPA252,368,Short
1698,STK,JAPA276,74,Short
1698,STK,JAPA293,64,Long
1698,STK,MALA251,98,Long
1698,STK,SOUT045,222,Long
1698,STK,SOUT142,151,Long
1698,STK,SOUT163,33,Long
1698,STK,SOUT244,17,Long
1698,STK,TAIW132,1668,Long
1701,STK,AUST151,35,Long
1701,STK,AUST295,87,Long
1701,STK,HONG005,288,Short
1701,STK,HONG045,1133,Long
1701,STK,HONG064,550,Long
1701,STK,JAPA014,57,Long
1701,STK,JAPA086,29,Long
1701,STK,JAPA144,9,Short
1701,STK,JAPA226,36,Short
1701,STK,JAPA290,25,Long
1701,STK,SING276,68,Long
1701,STK,SOUT200,12,Long
1704,STK,AUST190,95,Long
1704,STK,HONG059,4056,Long
1704,STK,HONG103,546,Long
1704,STK,JAPA007,43,Long
1704,STK,JAPA036,95,Long
1704,STK,JAPA049,441,Long
1704,STK,JAPA083,34,Long
1704,STK,JAPA122,306,Long
1704,STK,JAPA136,68,Long
1704,STK,JAPA144,101,Long
1704,STK,JAPA153,652,Long
1704,STK,JAPA223,80,Long
1704,STK,JAPA253,11,Short
1704,STK,JAPA290,19,Short
1704,STK,NEW 044,823,Short
1704,STK,SING192,50,Long
1704,STK,SOUT024,3,Short
1704,STK,SOUT106,47,Long
1704,STK,SOUT226,1453,Short
1704,STK,SOUT250,25,Long
1704,STK,THAI201,15,Long
1704,STK,THAI203,201,Long
1706,STK,INDI243,923,Long
1706,STK,JAPA162,38,Short
1713,STK,HONG064,37,Long
1713,STK,HONG070,139,Short
1713,STK,HONG140,91,Long
1713,STK,INDI023,76,Long
