act,type,asset,size,pos
1755,STK,NYS2160,1,Long
1755,STK,NYS2325,17,Short
1756,CASH,n/a,2898.12,Long
1757,CASH,n/a,3108.77,Long
1757,STK,ETF0146,42,Long
1757,STK,ETF0681,13,Long
1757,STK,ETF0753,38,Long
1757,STK,ETF0763,14,Long
1757,STK,ETF0846,27,Short
1757,STK,ETF1003,17,Long
1757,STK,ETF1113,9,Long
1757,STK,ETF1215,25,Long
1757,STK,ETF1286,2,Long
1757,STK,ETF1382,8,Long
1757,STK,ETF1421,10,Long
1757,STK,NAS0231,20,Long
1757,STK,NAS0821,6,Long
1757,STK,NAS0956,15,Short
1757,STK,NAS1035,1,Short
1757,STK,NAS1043,12,Long
1757,STK,NAS1312,28,Short
1757,STK,NAS2172,161,Long
1757,STK,NAS2409,8,Long
1757,STK,NYS0240,25,Long
1757,STK,NYS0304,27,Long
1757,STK,NYS0378,27,Long
1757,STK,NYS0798,42,Long
1757,STK,NYS0962,36,Long
1757,STK,NYS1045,12,Long
1757,STK,NYS1118,9,Short
1757,STK,NYS1214,14,Long
1757,STK,NYS1244,27,Long
1757,STK,NYS1698,25,Long
1757,STK,NYS2139,13,Long
1757,STK,NYS2350,5,Short
1757,STK,NYS2389,51,Long
1757,STK,NYS2417,9,Short
1758,CASH,n/a,993.58,Long
1758,STK,ETF0068,8,Long
1758,STK,ETF0164,34,Short
1758,STK,ETF0529,28,Long
1758,STK,ETF0561,5,Long
1758,STK,ETF0565,1,Long
1758,STK,ETF0681,28,Short
1758,STK,ETF0763,10,Short
1758,STK,ETF1003,10,Long
1758,STK,ETF1155,3,Short
1758,STK,ETF1253,3,Long
1758,STK,ETF1286,2,Short
1758,STK,ETF1328,7,Short
1758,STK,NAS0143,2,Long
1758,STK,NAS0363,4,Short
1758,STK,NAS1218,46,Long
1758,STK,NAS1700,27,Short
1758,STK,NAS2047,17,Long
1758,STK,NYS0056,2,Long
1758,STK,NYS0222,28,Long
1758,STK,NYS0565,55,Long
1758,STK,NYS0596,3,Short
1758,STK,NYS0649,33,Long
1758,STK,NYS0711,15,Long
1758,STK,NYS0774,54,Long
1758,STK,NYS0776,22,Long
1758,STK,NYS0778,154,Long
1758,STK,NYS0952,54,Short
1758,STK,NYS0953,36,Long
1758,STK,NYS1244,2,Long
1758,STK,NYS1358,1,Long
1758,STK,NYS1644,22,Long
1758,STK,NYS1958,20,Long
1758,STK,NYS2020,17,Long
1758,STK,NYS2062,8,Long
1758,STK,NYS2354,33,Long
1759,CASH,n/a,3199.28,Long
1759,STK,ETF0529,16,Long
1759,STK,ETF0687,13,Long
1759,STK,ETF0856,32,Long
1759,STK,ETF1003,4,Long
1759,STK,ETF1120,11,Long
1759,STK,ETF1172,18,Long
1759,STK,ETF1286,35,Long
1759,STK,ETF1381,4,Long
1759,STK,ETF1493,13,Long
1759,STK,NAS0006,15,Long
1759,STK,NAS0647,163,Long
1759,STK,NAS0903,2,Short
1759,STK,NAS1035,1,Short
1759,STK,NAS1899,76,Long
1759,STK,NAS2586,32,Short
1759,STK,NYS0599,51,Short
1759,STK,NYS0609,21,Long
1759,STK,NYS0678,4,Short
1759,STK,NYS1072,10,Short
1759,STK,NYS1073,9,Short
1759,STK,NYS1118,5,Long
1759,STK,NYS1419,17,Long
1759,STK,NYS1448,16,Long
1759,STK,NYS1724,10,Long
1759,STK,NYS1749,41,Short
1759,STK,NYS1945,1,Short
1759,STK,NYS2107,17,Long
1760,CASH,n/a,202.79,Long
1761,CASH,n/a,906.14,Long
1762,CASH,n/a,206.58,Long
1762,STK,ETF0560,6,Long
1762,STK,ETF0764,2,Long
1762,STK,ETF1286,2,Short
1762,STK,NAS1470,5,Long
1762,STK,NYS0452,49,Long
1763,CASH,n/a,1983.45,Long
1764,CASH,n/a,1058.71,Long
1764,STK,ETF0068,14,Long
1764,STK,ETF1286,5,Short
1764,STK,ETF1420,3,Long
1764,STK,NAS0029,256,Long
1764,STK,NYS0592,9,Short
1764,STK,NYS0649,10,Short
1764,STK,NYS1753,40,Long
1764,STK,NYS2039,65,Long
1764,STK,NYS2350,10,Short
1765,CASH,n/a,4763.77,Long
1766,CASH,n/a,1509.25,Long
1766,STK,ETF1172,23,Long
1766,STK,ETF1381,20,Long
1766,STK,NAS0006,2,Long
1766,STK,NAS1218,2,Short
1766,STK,NYS1205,16,Short
1766,STK,NYS1645,82,Long
1767,CASH,n/a,3511.73,Long
1767,STK,ETF0562,5,Long
1767,STK,NAS0238,6,Long
1767,STK,NYS0912,15,Short
1767,STK,NYS2196,8,Short
1767,STK,NYS2247,35,Long
1768,CASH,n/a,5016.55,Long
1768,STK,ETF0018,84,Long
1768,STK,ETF0528,11,Long
1768,STK,ETF0846,128,Long
1768,STK,ETF1003,15,Long
1768,STK,ETF1120,31,Long
1768,STK,ETF1167,17,Long
1768,STK,ETF1286,21,Long
1768,STK,ETF1405,22,Long
1768,STK,NAS0001,40,Short
1768,STK,NAS0050,19,Short
1768,STK,NAS0181,78,Long
1768,STK,NAS0624,17,Short
1768,STK,NAS1035,2,Long
1768,STK,NAS1444,61,Long
1768,STK,NAS1519,19,Long
1768,STK,NAS1621,1,Long
1768,STK,NAS1899,77,Short
1768,STK,NAS1921,2,Long
1768,STK,NAS2423,59,Long
1768,STK,NAS2507,24,Short
1768,STK,NAS2580,28,Long
1768,STK,NYS0274,25,Long
1768,STK,NYS0276,21,Long
1768,STK,NYS0453,15,Long
1768,STK,NYS0592,53,Long
1768,STK,NYS0656,33,Long
1768,STK,NYS0668,34,Short
1768,STK,NYS0803,25,Short
1768,STK,NYS0843,92,Long
1768,STK,NYS0988,8,Long
1768,STK,NYS1073,6,Long
1768,STK,NYS1205,3,Long
1768,STK,NYS1786,6,Long
1768,STK,NYS2066,20,Long
1768,STK,NYS2222,30,Long
1769,CASH,n/a,3432.43,Long
1769,STK,ETF0870,113,Long
1769,STK,ETF1286,11,Short
1769,STK,ETF1382,41,Long
1769,STK,NAS2384,31,Long
1769,STK,NYS0056,3,Short
1769,STK,NYS0382,8,Long
1769,STK,NYS0476,12,Long
1769,STK,NYS0522,41,Long
1769,STK,NYS0828,141,Long
1769,STK,NYS0956,13,Long
1769,STK,NYS1419,6,Long
1769,STK,NYS1693,6,Short
1769,STK,PRE0084,171,Long
1770,CASH,n/a,3976.28,Long
1770,STK,ETF0763,3,Long
1770,STK,ETF0809,23,Short
1770,STK,NYS1183,147,Short
1770,STK,NYS1529,12,Long
1770,STK,NYS1958,25,Short
1771,CASH,n/a,1891.82,Long
1771,STK,ETF0105,54,Long
1771,STK,ETF0767,3,Long
1771,STK,ETF0779,14,Long
1771,STK,ETF0809,10,Long
1771,STK,NAS1562,36,Long
1771,STK,NAS1575,39,Short
1771,STK,NAS1606,17,Long
1771,STK,NAS2434,12,Long
1771,STK,NYS0504,133,Long
1771,STK,NYS0563,66,Long
1771,STK,NYS0915,13,Long
1771,STK,NYS1237,66,Long
1771,STK,NYS2214,6,Long
1771,STK,NYS2305,185,Short
1771,STK,NYS2423,2,Short
1772,CASH,n/a,6128.93,Long
1772,STK,ETF0140,30,Long
1772,STK,ETF0164,42,Long
1772,STK,ETF0288,218,Long
1772,STK,ETF0560,6,Long
1772,STK,ETF0681,7,Short
1772,STK,ETF0736,3,Long
1772,STK,ETF0760,7,Long
1772,STK,ETF1003,6,Long
1772,STK,ETF1110,16,Long
1772,STK,ETF1172,9,Long
1772,STK,ETF1286,15,Long
1772,STK,ETF1331,1,Short
1772,STK,ETF1450,55,Short
1772,STK,NAS0821,15,Long
1772,STK,NAS0901,6,Long
1772,STK,NAS0903,4,Short
1772,STK,NAS0921,36,Long
1772,STK,NAS1917,18,Short
1772,STK,NAS2557,21,Long
1772,STK,NYS0044,31,Long
1772,STK,NYS0161,1,Short
1772,STK,NYS0165,5,Long
1772,STK,NYS0351,20,Long
1772,STK,NYS0385,14,Long
1772,STK,NYS0419,1,Long
1772,STK,NYS0588,12,Long
1772,STK,NYS0623,35,Long
1772,STK,NYS0818,12,Long
1772,STK,NYS1079,31,Long
1772,STK,NYS1123,3,Long
1772,STK,NYS1199,3,Short
1772,STK,NYS1284,12,Long
1772,STK,NYS1473,96,Short
1772,STK,NYS1628,4,Long
1772,STK,NYS1693,20,Short
1772,STK,NYS1710,1,Long
1772,STK,NYS2222,15,Short
1772,STK,NYS2322,22,Long
1773,CASH,n/a,6936.63,Long
1773,STK,ETF0681,1,Short
1773,STK,ETF0763,13,Short
1773,STK,ETF1003,5,Long
1773,STK,ETF1117,7,Long
1773,STK,ETF1286,4,Long
1773,STK,ETF1386,1,Short
1773,STK,NAS0006,15,Short
1773,STK,NYS0116,18,Long
1773,STK,NYS0303,20,Long
1773,STK,NYS1077,28,Long
1773,STK,NYS1248,27,Long
1773,STK,NYS1312,8,Long
1773,STK,NYS1738,31,Long
1774,CASH,n/a,3891.06,Long
1774,STK,ETF0763,5,Long
1774,STK,ETF1286,9,Long
1774,STK,NAS0006,5,Short
1774,STK,NAS0858,2,Long
1774,STK,NAS2298,18,Long
1774,STK,NYS0319,25,Long
1774,STK,NYS1260,40,Long
1774,STK,NYS1380,23,Short
1774,STK,NYS2281,7,Long
1775,CASH,n/a,875.12,Long
1776,CASH,n/a,3046.12,Long
1776,STK,ETF0565,6,Long
1776,STK,NAS1399,73,Long
1776,STK,NYS0132,2,Short
1776,STK,NYS0821,13,Short
1776,STK,NYS1214,21,Long
1776,STK,NYS2204,1,Short
1776,STK,NYS2268,62,Long
1777,CASH,n/a,9497.22,Long
1777,STK,ETF0881,29,Long
1777,STK,ETF1082,146,Short
1777,STK,NYS0134,1,Short
1777,STK,NYS0752,24,Long
1777,STK,NYS2071,16,Long
1778,CASH,n/a,339.78,Long
1779,CASH,n/a,5450.64,Long
1779,STK,ETF0809,26,Long
1779,STK,NYS0324,13,Long
1779,STK,NYS0385,10,Long
1780,CASH,n/a,12415.08,Long
1780,STK,ETF0468,15,Short
1780,STK,ETF0529,2,Long
1780,STK,ETF0672,56,Short
1780,STK,ETF0715,7,Long
1780,STK,ETF0757,19,Long
1780,STK,ETF0763,9,Long
1780,STK,ETF0846,59,Long
1780,STK,ETF0856,59,Long
1780,STK,ETF1003,6,Short
1780,STK,ETF1223,23,Long
1780,STK,ETF1286,65,Long
1780,STK,ETF1326,3,Long
1780,STK,ETF1330,32,Long
1780,STK,ETF1514,26,Long
1780,STK,NAS0006,15,Long
1780,STK,NAS0115,116,Long
1780,STK,NAS0143,3,Long
1780,STK,NAS0153,33,Long
1780,STK,NAS0231,32,Short
1780,STK,NAS0290,12,Long
1780,STK,NAS0386,16,Long
1780,STK,NAS0415,10,Short
1780,STK,NAS0440,15,Long
1780,STK,NAS0569,19,Long
1780,STK,NAS0728,12,Long
1780,STK,NAS0858,28,Long
1780,STK,NAS1013,50,Long
1780,STK,NAS1035,1,Short
1780,STK,NAS1246,90,Long
1780,STK,NAS1531,11,Short
1780,STK,NAS1562,12,Long
1780,STK,NAS1575,96,Long
1780,STK,NAS1921,28,Long
1780,STK,NAS1983,32,Short
1780,STK,NAS2483,4,Long
1780,STK,NAS2507,4,Long
1780,STK,NYS0051,8,Long
1780,STK,NYS0180,104,Long
1780,STK,NYS0208,3,Long
1780,STK,NYS0230,6,Long
1780,STK,NYS0319,9,Long
1780,STK,NYS0514,77,Long
1780,STK,NYS0592,1,Long
1780,STK,NYS0609,44,Long
1780,STK,NYS0673,9,Long
1780,STK,NYS0695,10,Long
1780,STK,NYS0804,100,Short
1780,STK,NYS0832,25,Long
1780,STK,NYS1038,21,Long
1780,STK,NYS1205,16,Short
1780,STK,NYS1342,7,Long
1780,STK,NYS1382,26,Long
1780,STK,NYS1387,33,Short
1780,STK,NYS1426,18,Short
1780,STK,NYS1439,24,Long
1780,STK,NYS1440,88,Long
1780,STK,NYS1446,11,Long
1780,STK,NYS1681,1,Short
1780,STK,NYS1694,14,Long
1780,STK,NYS1706,53,Long
1780,STK,NYS1730,20,Short
1780,STK,NYS1761,19,Long
1780,STK,NYS1762,1,Long
1780,STK,NYS1921,151,Long
1780,STK,NYS1958,7,Long
1780,STK,NYS1973,52,Long
1780,STK,NYS2039,27,Short
1780,STK,NYS2169,8,Long
1780,STK,NYS2222,3,Long
1780,STK,NYS2253,14,Long
1780,STK,NYS2260,3,Long
1781,CASH,n/a,5744.1,Long
1781,STK,ETF0715,129,Long
1781,STK,ETF0721,1,Long
1781,STK,ETF0773,13,Long
1781,STK,ETF1286,3,Long
1781,STK,ETF1382,30,Short
1781,STK,ETF1448,37,Long
1781,STK,ETF1514,6,Long
1781,STK,NAS0143,4,Long
1781,STK,NAS0231,35,Long
1781,STK,NAS2200,122,Long
1781,STK,NYS0002,164,Short
1781,STK,NYS0134,8,Short
1781,STK,NYS0266,3,Long
1781,STK,NYS0769,147,Short
1781,STK,NYS0843,168,Long
1781,STK,NYS1083,37,Long
1781,STK,NYS1244,5,Short
1781,STK,NYS1319,23,Short
1781,STK,NYS1417,13,Long
1781,STK,NYS1515,17,Short
1781,STK,NYS1584,34,Long
1781,STK,NYS1718,13,Long
1781,STK,NYS1745,26,Long
1781,STK,NYS1972,4,Long
1781,STK,NYS1983,7,Long
1781,STK,NYS2250,10,Long
1781,STK,NYS2306,19,Long
1782,CASH,n/a,283.25,Long
1783,CASH,n/a,3066.06,Long
1783,STK,ETF0037,75,Long
1783,STK,ETF0590,31,Short
1783,STK,NYS0378,8,Short
1783,STK,NYS0871,7,Long
1783,STK,NYS1591,16,Long
1783,STK,NYS2350,32,Long
1784,CASH,n/a,14411.89,Long
1784,STK,ETF0037,2,Long
1784,STK,ETF0144,39,Long
1784,STK,ETF0540,79,Long
1784,STK,ETF0560,3,Short
1784,STK,ETF0634,9,Short
1784,STK,ETF0763,8,Long
1784,STK,ETF0778,5,Short
1784,STK,ETF0846,238,Long
1784,STK,ETF0904,15,Short
1784,STK,ETF1003,4,Long
1784,STK,ETF1172,9,Long
1784,STK,ETF1208,25,Short
1784,STK,ETF1247,4,Short
1784,STK,ETF1286,34,Long
1784,STK,ETF1421,2,Long
1784,STK,ETF1439,18,Long
1784,STK,ETF1450,72,Short
1784,STK,NAS0006,13,Long
1784,STK,NAS0027,22,Long
1784,STK,NAS0075,114,Long
1784,STK,NAS0113,8,Short
1784,STK,NAS0231,15,Short
1784,STK,NAS0560,5,Long
1784,STK,NAS0858,19,Short
1784,STK,NAS1000,31,Short
1784,STK,NAS1034,2,Short
1784,STK,NAS1205,4,Long
1784,STK,NAS1218,22,Long
1784,STK,NAS1562,36,Short
1784,STK,NAS2361,3,Long
1784,STK,NYS0018,3,Long
1784,STK,NYS0051,14,Short
1784,STK,NYS0056,5,Long
1784,STK,NYS0223,46,Long
1784,STK,NYS0278,8,Short
1784,STK,NYS0330,46,Long
1784,STK,NYS0358,34,Long
1784,STK,NYS0365,12,Long
1784,STK,NYS0500,64,Long
1784,STK,NYS0508,3,Short
1784,STK,NYS0577,17,Long
1784,STK,NYS0644,16,Long
1784,STK,NYS0718,54,Short
1784,STK,NYS0860,13,Long
1784,STK,NYS1017,13,Short
1784,STK,NYS1164,1,Long
1784,STK,NYS1254,17,Long
1784,STK,NYS1306,20,Short
1784,STK,NYS1441,50,Short
1784,STK,NYS1467,5,Long
1784,STK,NYS1533,18,Long
1784,STK,NYS1613,70,Long
1784,STK,NYS1687,6,Long
1784,STK,NYS1689,1,Short
1784,STK,NYS1698,10,Long
1784,STK,NYS1724,8,Long
1784,STK,NYS1958,17,Long
1784,STK,NYS1999,4,Long
1784,STK,NYS2072,15,Long
1784,STK,NYS2134,10,Long
1784,STK,NYS2212,73,Long
1784,STK,NYS2244,45,Long
1784,STK,NYS2442,47,Long
1785,CASH,n/a,3870.13,Long
1785,STK,NAS1621,13,Long
1785,STK,NYS0796,61,Long
1786,CASH,n/a,1391.74,Long
1787,CASH,n/a,1227.33,Long
1787,STK,ETF1003,17,Long
1787,STK,ETF1014,1,Long
1787,STK,ETF1346,21,Short
1787,STK,ETF1448,112,Long
1787,STK,NAS0290,2,Short
1787,STK,NYS0737,14,Long
1787,STK,NYS1169,17,Long
1787,STK,NYS1917,65,Long
1787,STK,NYS2423,19,Long
1788,CASH,n/a,4826.28,Long
1788,STK,ETF1003,11,Short
1788,STK,NAS0116,11,Long
1788,STK,NAS1034,2,Long
1788,STK,NYS0222,13,Long
1788,STK,NYS0644,18,Short
1788,STK,NYS2247,3,Long
1789,CASH,n/a,4063.84,Long
1789,STK,ETF0204,11,Long
1789,STK,ETF0571,67,Long
1789,STK,ETF1286,8,Short
1789,STK,ETF1331,14,Long
1789,STK,NYS1461,43,Long
1790,CASH,n/a,3382.91,Long
1790,STK,NYS2370,88,Long
1791,CASH,n/a,513.29,Long
1792,CASH,n/a,3499.43,Long
1792,STK,ETF0204,9,Long
1792,STK,ETF0560,5,Long
1792,STK,ETF0634,3,Long
1792,STK,ETF0750,4,Long
1792,STK,ETF0846,57,Long
1792,STK,ETF0856,81,Long
1792,STK,ETF0988,4,Short
1792,STK,ETF1003,13,Long
1792,STK,ETF1086,26,Long
1792,STK,ETF1286,5,Long
1792,STK,ETF1293,37,Long
1792,STK,ETF1417,39,Long
1792,STK,NAS0006,28,Long
1792,STK,NAS0144,12,Long
1792,STK,NAS0231,63,Short
1792,STK,NAS0592,22,Long
1792,STK,NAS1621,8,Long
1792,STK,NAS1899,99,Short
1792,STK,NYS0695,36,Long
1792,STK,NYS0706,42,Long
1792,STK,NYS0953,14,Long
1792,STK,NYS1258,9,Long
1792,STK,NYS1474,14,Short
1792,STK,NYS1507,14,Long
1792,STK,NYS1515,54,Long
1792,STK,NYS1644,1,Short
1792,STK,NYS1779,3,Long
1792,STK,NYS1956,9,Long
1792,STK,NYS2412,68,Long
1793,CASH,n/a,6244.66,Long
1794,CASH,n/a,4761.97,Long
1794,STK,NAS1244,73,Short
1794,STK,NYS0385,16,Long
1794,STK,NYS0667,242,Long
1795,CASH,n/a,4108.38,Long
1795,STK,ETF0446,11,Long
1795,STK,ETF0463,2,Long
1795,STK,ETF0687,49,Short
1795,STK,ETF0764,9,Short
1795,STK,ETF0779,6,Long
1795,STK,ETF0816,29,Short
1795,STK,ETF1286,2,Long
1795,STK,ETF1377,6,Short
1795,STK,ETF1382,17,Short
1795,STK,NAS0043,9,Short
1795,STK,NAS0105,4,Long
1795,STK,NAS0484,19,Long
1795,STK,NAS1784,1,Long
1795,STK,NAS2452,18,Long
1795,STK,NYS0764,15,Short
1795,STK,NYS1100,66,Short
1795,STK,NYS1730,11,Long
1795,STK,NYS1871,9,Long
1796,CASH,n/a,16130.85,Long
1796,STK,ETF0144,8,Short
1796,STK,ETF0204,11,Long
1796,STK,ETF0540,1,Long
1796,STK,ETF0560,5,Long
1796,STK,ETF0687,37,Long
1796,STK,ETF0694,20,Long
1796,STK,ETF0763,31,Long
1796,STK,ETF0787,10,Long
1796,STK,ETF1003,23,Long
1796,STK,ETF1172,16,Short
1796,STK,ETF1223,37,Long
1796,STK,ETF1247,2,Long
1796,STK,ETF1286,8,Short
1796,STK,ETF1330,31,Long
1796,STK,ETF1346,48,Long
1796,STK,ETF1367,41,Long
1796,STK,NAS0050,5,Long
1796,STK,NAS0144,3,Long
1796,STK,NAS0231,7,Long
1796,STK,NAS0291,6,Long
1796,STK,NAS0858,5,Long
1796,STK,NAS1079,63,Long
1796,STK,NAS1278,9,Long
1796,STK,NAS1580,2,Long
1796,STK,NAS1621,8,Long
1796,STK,NAS1751,1,Short
1796,STK,NAS1773,46,Short
1796,STK,NAS1897,8,Long
1796,STK,NAS2021,24,Short
1796,STK,NAS2044,45,Short
1796,STK,NAS2194,17,Long
1796,STK,NYS0012,8,Long
1796,STK,NYS0018,35,Long
1796,STK,NYS0171,44,Short
1796,STK,NYS0208,15,Long
1796,STK,NYS0223,35,Long
1796,STK,NYS0343,231,Long
1796,STK,NYS0358,27,Long
1796,STK,NYS0382,24,Long
1796,STK,NYS0545,21,Long
1796,STK,NYS0592,21,Long
1796,STK,NYS0609,25,Long
1796,STK,NYS0628,40,Long
1796,STK,NYS0748,17,Short
1796,STK,NYS0888,15,Long
1796,STK,NYS1030,6,Long
1796,STK,NYS1169,7,Short
1796,STK,NYS1268,92,Long
1796,STK,NYS1269,12,Long
1796,STK,NYS1439,5,Long
1796,STK,NYS1440,95,Short
1796,STK,NYS1645,35,Long
1796,STK,NYS1694,32,Long
1796,STK,NYS1748,5,Long
1796,STK,NYS1749,21,Long
1796,STK,NYS1761,29,Long
1796,STK,NYS1835,86,Long
1796,STK,NYS1883,2,Long
1796,STK,NYS1917,47,Long
1796,STK,NYS1950,1,Long
1796,STK,NYS1962,4,Long
1796,STK,NYS1982,70,Long
1796,STK,NYS2091,41,Long
1796,STK,NYS2101,8,Short
1796,STK,NYS2148,4,Short
1796,STK,NYS2222,49,Short
1796,STK,NYS2272,11,Long
1796,STK,NYS2377,3,Long
1796,STK,NYS2415,39,Long
1796,STK,NYS2427,41,Short
1797,CASH,n/a,6196.24,Long
1797,STK,ETF0249,79,Long
1797,STK,ETF0687,79,Long
1797,STK,ETF0766,9,Long
1797,STK,ETF1172,26,Long
1797,STK,ETF1218,23,Long
1797,STK,ETF1286,4,Short
1797,STK,ETF1415,3,Long
1797,STK,ETF1453,14,Long
1797,STK,NAS0043,4,Long
1797,STK,NAS0115,29,Long
1797,STK,NAS1771,3,Long
1797,STK,NAS1921,15,Long
1797,STK,NAS2479,21,Long
1797,STK,NYS0019,222,Long
1797,STK,NYS0034,42,Long
1797,STK,NYS0095,1,Long
1797,STK,NYS0195,45,Long
1797,STK,NYS0667,419,Short
1797,STK,NYS1054,16,Long
1797,STK,NYS1187,26,Long
1797,STK,NYS1956,2,Short
1797,STK,NYS1964,19,Short
1798,CASH,n/a,66.71,Long
1799,CASH,n/a,2054.2,Long
1800,CASH,n/a,1860.87,Long
1800,STK,ETF0664,37,Short
1800,STK,ETF1286,8,Long
1800,STK,NAS2265,22,Long
1800,STK,NYS0068,25,Short
1800,STK,NYS0208,11,Long
1800,STK,NYS0223,18,Long
1800,STK,NYS2240,8,Long
1801,CASH,n/a,3565.87,Long
1802,CASH,n/a,4788.75,Long
1803,CASH,n/a,2108.28,Long
1804,CASH,n/a,2389.18,Long
1804,STK,ETF0037,14,Short
1804,STK,ETF0540,28,Long
1804,STK,ETF0735,35,Short
1804,STK,ETF0763,9,Long
1804,STK,ETF1003,13,Long
1804,STK,ETF1286,12,Long
1804,STK,ETF1514,11,Long
1804,STK,NAS0006,13,Long
1804,STK,NAS0231,12,Short
1804,STK,NAS0351,1,Long
1804,STK,NAS0909,4,Short
1804,STK,NAS0956,78,Long
1804,STK,NAS1508,75,Long
1804,STK,NAS1621,4,Long
1804,STK,NAS2195,112,Long
1804,STK,NAS2268,2,Long
1804,STK,NAS2457,430,Long
1804,STK,NYS0056,4,Short
1804,STK,NYS0292,44,Long
1804,STK,NYS0468,269,Long
1804,STK,NYS0513,8,Long
1804,STK,NYS0592,12,Long
1804,STK,NYS0764,5,Long
1804,STK,NYS0847,40,Long
1804,STK,NYS1072,29,Long
1804,STK,NYS1075,9,Long
1804,STK,NYS1079,22,Long
1804,STK,NYS1172,66,Short
1804,STK,NYS1254,10,Long
1804,STK,NYS1605,113,Long
1804,STK,NYS1638,30,Long
1804,STK,NYS1655,11,Short
1804,STK,NYS1693,6,Short
1804,STK,NYS2268,88,Long
1804,STK,NYS2418,1,Long
1805,CASH,n/a,4598.36,Long
1805,STK,ETF0037,45,Long
1805,STK,ETF0204,12,Long
1805,STK,ETF0463,4,Long
1805,STK,ETF0540,41,Long
1805,STK,ETF0672,42,Short
1805,STK,ETF1172,4,Short
1805,STK,ETF1286,2,Long
1805,STK,ETF1328,20,Short
1805,STK,ETF1381,1,Short
1805,STK,NAS0006,14,Long
1805,STK,NAS0126,4,Long
1805,STK,NAS0139,7,Long
1805,STK,NAS0181,42,Short
1805,STK,NAS0186,34,Long
1805,STK,NAS0231,80,Long
1805,STK,NAS0739,33,Long
1805,STK,NAS0858,27,Long
1805,STK,NAS1194,12,Long
1805,STK,NAS1921,32,Long
1805,STK,NAS2483,1,Short
1805,STK,NYS0250,9,Long
1805,STK,NYS0360,15,Long
1805,STK,NYS0588,18,Long
1805,STK,NYS0673,36,Short
1805,STK,NYS0846,11,Long
1805,STK,NYS1078,25,Long
1805,STK,NYS1309,10,Short
1805,STK,NYS1358,23,Short
1805,STK,NYS1542,792,Short
1805,STK,NYS1698,6,Long
1805,STK,NYS1793,7,Long
1805,STK,NYS1835,68,Short
1805,STK,NYS2210,2,Long
1805,STK,NYS2354,33,Long
1806,CASH,n/a,1099.33,Long
1806,STK,ETF1003,16,Long
1806,STK,ETF1346,18,Short
1806,STK,NAS1035,1,Long
1806,STK,NAS1205,2,Long
1806,STK,NYS0640,7,Short
1807,CASH,n/a,769.51,Long
1808,CASH,n/a,2460.17,Long
1808,STK,ETF0736,203,Long
1808,STK,ETF1223,5,Short
1808,STK,NAS0001,47,Short
1808,STK,NAS0006,8,Long
1808,STK,NAS0858,10,Long
1808,STK,NAS1006,13,Long
1808,STK,NAS1333,1,Long
1808,STK,NAS2279,15,Long
1808,STK,NYS0151,27,Long
1808,STK,NYS0270,61,Short
1808,STK,NYS0724,7,Short
1808,STK,NYS0942,34,Long
1808,STK,NYS1077,1,Short
1809,CASH,n/a,2211.55,Long
1809,STK,ETF0731,7,Long
1809,STK,ETF1128,6,Short
1809,STK,ETF1172,20,Long
1809,STK,ETF1286,6,Short
1809,STK,ETF1379,6,Long
1809,STK,NAS0516,1,Long
1809,STK,NAS0589,49,Long
1809,STK,NAS1218,50,Long
1809,STK,NYS0274,5,Long
1809,STK,NYS0988,4,Long
1809,STK,NYS1064,5,Long
1809,STK,NYS1214,4,Long
1809,STK,NYS1945,4,Short
1809,STK,NYS2072,4,Long
1809,STK,NYS2078,27,Long
1809,STK,NYS2119,21,Long
1809,STK,NYS2423,9,Short
1810,CASH,n/a,3207.66,Long
1810,STK,ETF0037,34,Short
1810,STK,ETF1286,7,Short
1810,STK,NAS0340,31,Short
1810,STK,NAS0596,44,Long
1810,STK,NAS0902,92,Long
1810,STK,NAS1205,16,Short
1810,STK,NYS0592,10,Short
1810,STK,NYS1792,59,Long
1811,CASH,n/a,3612.47,Long
1812,CASH,n/a,2890.69,Long
1812,STK,NYS0520,24,Short
1812,STK,NYS1347,42,Short
1812,STK,NYS1812,31,Long
1812,STK,NYS1924,15,Long
1812,STK,NYS2221,10,Long
1813,CASH,n/a,5517.39,Long
1813,STK,ETF0529,13,Long
1813,STK,ETF0594,10,Short
1813,STK,ETF0650,10,Short
1813,STK,ETF0731,26,Long
1813,STK,ETF1247,6,Long
1813,STK,ETF1382,28,Long
1813,STK,NAS0006,36,Short
1813,STK,NAS0440,5,Long
1813,STK,NAS1575,73,Long
1813,STK,NAS2147,11,Short
1813,STK,NYS0001,40,Short
1813,STK,NYS0019,169,Long
1813,STK,NYS0285,22,Long
1813,STK,NYS0463,12,Long
1813,STK,NYS0828,50,Long
1813,STK,NYS1038,14,Long
1813,STK,NYS1373,8,Long
1813,STK,NYS1441,28,Long
1813,STK,NYS1675,1,Long
1813,STK,NYS1693,35,Short
1813,STK,NYS2119,2,Short
1813,STK,NYS2242,27,Short
1814,CASH,n/a,4397.1,Long
1815,CASH,n/a,1372.92,Long
1816,CASH,n/a,1531.67,Long
1816,STK,ETF0037,90,Long
1816,STK,ETF1330,22,Long
1816,STK,NAS1665,71,Long
1816,STK,NYS1118,12,Short
1817,CASH,n/a,1458.99,Long
1817,STK,NYS0215,19,Long
1817,STK,NYS0645,15,Long
1817,STK,NYS1373,3,Short
1818,CASH,n/a,3643.75,Long
1819,CASH,n/a,2824.53,Long
1820,CASH,n/a,6299.28,Long
