act,asset,order,size,done,price
1529,SWE174,Buy,8,7,204.1016143
1529,SWE239,Sell,14,14,97.92609865
1529,SWE267,Buy,4,4,173.767713
1529,SWI187,Sell,1,1,239.4301345
1531,FRA057,Sell,44,27,50.92735426
1531,GER069,Short,18,18,64.48466368
1531,NOR140,Buy,1,1,111.8695964
1531,SWE012,Sell,1,1,128.5293274
1531,SWE276,Buy,22,22,42.80923767
1531,SWI253,Buy,5,5,237.7097758
1533,DEN084,Buy,3,1,329.3309417
1533,FRA095,Sell,92,92,14.36188341
1533,FRA209,Short,1,1,12.62
1533,GER069,Short,24,24,65.44269058
1533,NET111,Buy,15,15,25.18807175
1533,NOR140,Sell,12,12,110.3235874
1533,NOR149,Sell,4,4,149.9130942
1533,NOR166,Buy,2,2,324.1842152
1533,SWE012,Sell,13,13,128.4390135
1533,SWE047,Buy,4,4,126.0521973
1533,SWE080,Short,3,3,49.59452915
1533,SWE102,Buy,7,4,195.80287
1533,SWE122,Buy,1,1,75.0303139
1533,SWE124,Sell,9,5,292.1489686
1533,SWE126,Buy,10,10,212.7744395
1533,SWE141,Sell,2,2,271.2051121
1533,SWE264,Buy,6,6,113.2796413
1533,SWE274,Buy,13,13,74.42986547
1533,SWE282,Buy,6,6,124.4441256
1533,SWI074,Buy,4,4,140.7435874
1533,SWI085,Buy,12,12,115.1472646
1535,DEN044,Buy,1,1,224.6616143
1535,NOR150,Buy,7,3,143.1643946
1535,POR022,Buy,15,15,11.35497758
1536,BEL027,Buy,4,4,71.04161435
1536,SWI209,Buy,29,29,88.38690583
1536,SWI218,Buy,1,1,290.1663677
1537,GER069,Buy,41,41,65.49049327
1540,BEL088,Buy,15,15,95.32878924
1540,DEN032,Buy,1,1,187.3301345
1540,SWE102,Sell,3,3,193.6374888
1541,SWE267,Sell,1,1,172.5912108
1542,NOR032,Buy,2,2,107.6347982
1542,SWE231,Short,1,1,73.18538117
1542,SWE255,Buy,59,59,10.60089686
1543,NOR017,Buy,4,4,227.4594619
1543,NOR081,Sell,40,29,25.82394619
1543,NOR116,Short,5,5,244.5866368
1543,SWI167,Short,11,2,84.90959641
1544,NOR081,Short,5,5,26.19668161
1546,GER240,Sell,9,9,79.16286996
1547,GER030,Sell,6,6,63.68295964
1547,ITA299,Short,47,47,25.0096861
1547,SWE163,Buy,4,4,100.6438565
1547,SWE231,Buy,4,4,73.24860987
1548,DEN127,Buy,2,2,319.6296861
1548,FIN072,Short,433,433,3.632735426
1548,FRA171,Sell,3,3,134.4382063
1548,SWE231,Buy,11,11,73.11946188
1549,GER032,Sell,10,10,109.7556054
1549,NET081,Buy,31,31,48.71201794
1549,NOR071,Buy,2,2,88.77201794
1549,SWE293,Sell,14,5,82.80511211
1549,SWI081,Buy,5,5,53.67730942
1552,GER083,Short,25,25,38.67542601
1552,SPA123,Sell,9,9,12.09040359
1556,FRA268,Buy,7,7,42.58044843
1556,SPA123,Buy,235,235,11.79336323
1556,SWE172,Short,2,2,495.609417
1558,DEN005,Buy,3,3,176.8352466
1558,DEN032,Sell,5,4,184.1358744
1558,GER161,Buy,7,7,138.6904036
1558,SWE184,Short,46,46,33.59811659
1559,NET044,Buy,17,17,62.1270852
1559,SWE248,Buy,3,3,146.6479821
1560,FRA102,Sell,140,140,4.168520179
1560,SWE120,Buy,6,6,246.0799103
1560,SWE163,Buy,43,28,103.8240359
1561,SWE267,Buy,11,11,172.9901345
1563,SWE024,Sell,6,6,172.2904933
1563,SWE047,Buy,16,16,126.458565
1566,SWE194,Buy,11,2,90.28636771
1567,FIN064,Buy,83,83,9.337757848
1567,FRA241,Buy,41,41,50.37928251
1567,SWE244,Sell,8,8,87.88152466
1568,GER240,Sell,19,19,79.3773991
1568,SWE244,Buy,5,5,88.09910314
1572,BEL008,Buy,3,3,86.13748879
1572,NOR143,Short,5,5,62.80484305
1573,GER032,Sell,32,17,108.5654709
1573,SWE263,Buy,5,5,218.8057399
1579,DEN127,Short,2,2,327.3140807
1579,FRA076,Sell,4,4,49.54269058
1584,DEN049,Short,1,1,534.9981166
1588,DEN127,Short,1,1,321.9251121
1588,GER003,Buy,1,1,60.06600897
1588,ITA286,Sell,122,122,5.226367713
1588,NET080,Sell,62,62,3.097668161
1588,NOR006,Sell,51,51,30.67883408
1591,BEL035,Sell,5,5,14.46520179
1591,DEN032,Buy,11,11,186.1035874
1591,FRA045,Sell,30,12,50.64502242
1591,FRA087,Sell,9,9,16.97964126
1591,FRA104,Sell,9,9,51.81201794
1591,FRA169,Sell,4,4,136.9632287
1591,FRA274,Short,42,42,36.99704036
1591,FRA295,Buy,20,20,20.08134529
1591,GER173,Sell,23,23,23.33910314
1591,GER220,Buy,85,85,13.03273543
1591,GER257,Buy,20,20,48.0993722
1591,ITA069,Buy,21,21,13.67793722
1591,ITA134,Buy,4,4,11.41560538
1591,ITA274,Buy,44,44,10.28331839
1591,NET014,Buy,85,85,6.602421525
1591,NET050,Buy,10,10,12.18269058
1591,NOR049,Buy,15,15,108.566278
1591,NOR094,Sell,24,13,53.90538117
1591,NOR140,Buy,8,8,113.8521973
1591,NOR143,Buy,35,21,61.19130045
1591,NOR150,Buy,11,11,145.7139013
1591,SPA087,Short,11,11,26.82008969
1591,SPA096,Buy,121,121,2.404484305
1591,SWE021,Buy,5,5,143.7548879
1591,SWE024,Sell,4,4,171.6422422
1591,SWE090,Buy,2,2,218.6683408
1591,SWE102,Buy,2,1,202.2756054
1591,SWE120,Buy,2,2,243.812287
1591,SWE163,Short,3,1,101.4356054
1591,SWE194,Buy,14,4,89.8426009
1591,SWE244,Buy,14,14,87.71587444
1591,SWE263,Sell,5,5,222.7652018
1591,SWE274,Buy,6,6,74.20439462
1591,SWI147,Sell,1,1,115.8407175
1591,SWI162,Buy,11,11,63.13004484
1591,SWI167,Short,1,1,84.8793722
1591,SWI253,Sell,2,2,237.515426
1593,DEN084,Sell,2,2,335.7093274
1593,ITA031,Sell,52,52,24.10681614
1593,SWE263,Buy,7,7,217.1962332
1595,GER013,Buy,6,6,127.5475336
1595,SWE102,Sell,8,8,201.8088789
1595,SWE129,Sell,13,13,49.18125561
1595,SWE267,Buy,8,8,173.5790135
1596,FRA281,Short,9,5,101.4335426
1597,ITA286,Short,27,27,5.223587444
1597,SWE124,Buy,2,2,291.7942601
1598,DEN044,Sell,5,5,223.0789238
1598,FIN062,Buy,181,181,4.991838565
1598,SWE277,Buy,13,13,41.80475336
1599,NOR140,Buy,8,8,113.4446637
1599,SWE023,Sell,12,5,190.1202691
1601,SPA123,Sell,38,14,11.9464574
1601,SWE012,Sell,2,2,127.8357848
1603,DEN027,Buy,3,3,398.2676233
1603,FRA293,Buy,61,61,51.18304933
1603,GER080,Buy,5,5,13.64762332
1603,NOR032,Buy,2,2,106.6409865
1603,NOR081,Short,54,3,26.64421525
1603,SWE102,Sell,1,1,191.1410762
1603,SWE263,Buy,1,1,221.2592825
1603,SWE274,Buy,13,13,75.23596413
1603,SWI162,Buy,6,6,63.94475336
1604,SWE273,Sell,17,17,75.2444843
1610,SWE003,Sell,7,5,146.2133632
1610,SWE244,Buy,15,15,88.05013453
1613,FIN029,Buy,2,2,26.63847534
1613,FRA274,Sell,3,3,36.93695067
1613,NOR081,Sell,32,32,26.64278027
1613,SWE023,Sell,1,1,190.1747085
1613,SWE267,Buy,8,8,173.2097758
1616,FIN036,Short,132,132,13.1109417
1616,ITA286,Buy,197,197,5.228071749
1616,SWE163,Sell,3,3,103.6005381
1616,SWE252,Buy,6,6,31.54269058
1616,SWI006,Buy,18,18,67.27336323
1618,NOR140,Buy,6,6,111.4349776
1618,SWE047,Sell,9,9,126.098565
1618,SWE102,Sell,6,6,201.218296
1618,SWE194,Sell,5,5,89.22358744
1619,FRA281,Buy,6,6,103.3734529
1621,NOR143,Sell,3,3,62.25605381
1624,BEL021,Buy,9,9,106.8478027
1624,DEN044,Buy,4,4,220.716861
1624,NOR143,Buy,2,2,64.23452915
1624,SWE268,Sell,5,5,223.9509417
1624,SWE276,Buy,41,41,42.80116592
1624,SWE292,Buy,7,7,82.33811659
1625,DEN127,Buy,2,2,319.99713
1625,FRA049,Buy,21,21,29.93506726
1625,FRA282,Short,87,87,10.50080717
1625,GER203,Sell,7,7,83.81183857
1625,SPA008,Buy,53,53,25.72098655
1625,SWE047,Buy,10,10,128.4623318
1625,SWE166,Short,13,13,115.6426009
1626,BEL073,Short,26,16,14.88484305
1626,FRA209,Short,10,10,12.7155157
1626,GER044,Buy,53,53,32.39076233
1626,GER287,Buy,32,32,13.09578475
1626,NOR081,Sell,15,15,26.02376682
1629,SWE244,Buy,5,5,88.39730942
1629,SWI006,Short,5,5,67.41219731
1632,DEN084,Sell,2,2,336.7904933
1633,SWE155,Buy,5,5,182.2682511
1635,GER225,Sell,8,8,21.14071749
1637,GER033,Buy,12,12,74.03273543
1637,NOR150,Buy,7,7,139.5453812
1637,SWI187,Buy,5,5,241.5220628
1639,FRA047,Buy,38,16,4.437399103
1639,GER203,Sell,23,23,83.8703139
1639,NOR134,Sell,5,5,40.07327354
1640,BEL008,Buy,5,5,86.46556054
1640,DEN032,Buy,8,8,186.1584753
1640,FRA045,Short,34,34,50.58376682
1640,FRA085,Buy,1403,1403,0.226098655
1640,FRA143,Buy,5,5,109.6798206
1640,FRA300,Buy,7,7,24.292287
1640,GER013,Buy,12,5,126.4758744
1640,GER030,Sell,3,3,63.96735426
1640,GER138,Short,153,153,8.504394619
1640,NET036,Sell,89,89,15.88878924
1640,NOR142,Sell,16,16,26.11085202
1640,NOR150,Buy,2,2,141.2361435
1640,SWE072,Short,22,19,29.81991031
1640,SWE124,Buy,2,2,292.8791928
1640,SWE194,Buy,18,18,89.84699552
1640,SWE231,Sell,29,6,73.5961435
1640,SWE274,Buy,16,16,73.92403587
1640,SWE276,Short,30,30,43.02475336
1642,GER078,Buy,65,65,22.23578475
1642,SWE268,Buy,5,5,224.2357848
1642,SWI167,Buy,5,5,84.88161435
1643,DEN084,Buy,2,2,333.9396413
1643,DEN116,Sell,7,7,230.6286099
1643,FRA274,Sell,55,55,36.89237668
1643,GER071,Buy,1,1,25.93408072
1643,NOR081,Sell,41,41,26.46251121
1643,NOR141,Buy,2,2,114.4974888
1644,SPA007,Short,146,146,9.23632287
1645,FRA152,Buy,2,2,53.17013453
1645,GER124,Sell,13,13,80.90367713
1645,GER161,Sell,11,11,136.7052018
1645,ITA222,Sell,135,135,13.40053812
1645,NET014,Sell,121,121,6.517757848
1645,NOR140,Buy,2,2,113.7188341
1645,NOR160,Buy,200,200,3.607623318
1645,SWE180,Short,3,3,219.0250224
1645,SWE267,Short,7,7,174.3200897
1645,SWE276,Buy,25,25,43.02789238
1647,DEN084,Buy,5,5,337.2264574
1647,SWE263,Buy,5,3,220.4239462
1649,BEL088,Sell,9,9,94.37408072
1649,FRA274,Buy,61,61,37.14816143
1649,SWE215,Sell,295,295,4.78161435
1651,GER240,Sell,1,1,79.76556054
1651,NET043,Buy,14,14,6.584484305
1651,SWE231,Buy,15,15,73.3167713
1651,SWE264,Buy,3,3,112.6693274
1654,DEN084,Short,1,1,328.9915695
1654,NET081,Buy,17,17,48.40529148
1654,SPA025,Sell,100,100,4.994529148
1654,SWE090,Short,4,4,216.0978475
1654,SWE263,Sell,4,4,218.1514798
1658,GER240,Buy,2,2,79.63748879
1658,SWE023,Buy,6,6,189.7773991
1658,SWE102,Buy,5,5,191.5479821
1658,SWE163,Sell,3,3,100.6116592
1659,DEN049,Sell,1,1,535.6260987
1659,FRA049,Buy,25,25,29.78170404
1659,SWE023,Buy,2,2,189.5786547
1659,SWE194,Buy,17,17,89.79139013
1659,SWE239,Sell,5,5,96.07174888
1660,DEN127,Buy,10,10,324.8552466
1660,SPA087,Sell,12,12,26.42026906
1660,SWE009,Sell,11,11,11.02484305
1660,SWE047,Sell,7,7,126.8510314
1660,SWE124,Buy,2,2,291.9011659
1660,SWE194,Sell,6,6,89.48125561
1662,FIN085,Sell,9,9,11.43004484
1662,FRA074,Buy,79,79,10.8341704
1662,SWI216,Buy,18,18,20.10304933
1664,SWE118,Short,13,13,84.89390135
1667,GER069,Sell,72,45,64.05309417
1667,NOR149,Buy,6,6,146.9347982
1668,FRA171,Short,1,1,134.6142601
1668,SWE276,Sell,19,19,42.92233184
1673,FRA239,Buy,11,11,79.08726457
1676,NOR142,Buy,21,21,26.26591928
1678,FRA274,Buy,25,25,36.61058296
1678,GER083,Buy,33,33,38.32529148
1678,ITA118,Sell,286,286,3.621345291
1679,FRA216,Buy,14,14,82.74358744
1679,FRA274,Short,5,5,37.05067265
1679,GER138,Buy,88,88,8.627264574
1679,NOR120,Buy,11,11,53.21874439
1679,SWE023,Buy,4,4,187.8769507
1679,SWE276,Buy,33,23,42.62394619
1679,SWI167,Buy,3,3,84.85955157
1679,SWI227,Sell,88,84,11.39892377
1681,GER030,Sell,2,2,64.12627803
1681,IRE033,Sell,27,11,23.49820628
1681,NOR033,Sell,157,157,8.20690583
1681,SWE023,Buy,13,8,191.064843
1681,SWE263,Sell,4,4,218.8020628
1681,SWI167,Sell,18,18,83.34986547
1682,GER032,Sell,5,5,108.6597309
1682,GER080,Buy,48,48,13.66923767
1682,NOR032,Buy,10,10,106.4769507
1684,SWE090,Buy,7,7,218.6792825
1685,SWE263,Buy,1,1,221.2678027
1688,ITA119,Sell,163,163,1.54206278
1688,NOR093,Sell,1,1,47.68520179
1688,NOR140,Sell,11,11,113.667713
1688,SWE141,Sell,2,2,273.11713
1688,SWE163,Sell,21,21,102.4863677
1688,SWE166,Short,10,10,119.8343498
1688,SWE253,Buy,85,85,27.74304933
1688,SWI071,Short,5,5,63.96636771
1688,SWI167,Buy,10,10,84.87372197
1690,DEN127,Buy,4,3,317.3259193
1690,SWE166,Buy,5,5,117.3383857
1694,NET101,Buy,4,4,30.6155157
1694,SWE009,Buy,61,61,11.20017937
1694,SWE194,Buy,3,3,90.02340807
1694,SWE215,Buy,114,114,5.072286996
1695,DEN117,Buy,15,15,38.10654709
1695,FRA029,Buy,33,33,60.94053812
1695,GER203,Sell,3,3,82.49506726
1695,SWE166,Sell,6,6,116.4242152
1696,DEN084,Buy,6,6,329.0449327
1696,FRA054,Buy,2,2,72.13865471
1696,SWE002,Buy,2,2,503.0232287
1696,SWE264,Sell,18,18,113.6454709
1696,SWI162,Short,16,4,63.43775785
1698,FIN062,Sell,106,106,5.042242152
1706,SPA048,Buy,48,48,4.840986547
1706,SWE102,Sell,3,3,195.5207175
1707,FRA295,Sell,17,17,20.11901345
1707,SWE120,Sell,1,1,248.2913004
1707,SWE194,Buy,7,7,89.8696861
1707,SWE293,Sell,16,16,82.58618834
1708,ITA042,Buy,3,3,13.81013453
1708,ITA259,Buy,302,302,3.935874439
1708,NOR110,Sell,1,1,663.3651121
1708,SWE100,Sell,6,6,105.844574
1708,SWE134,Sell,1,1,142.0886099
1708,SWE194,Buy,2,2,90.16080717
1709,BEL095,Buy,2823,2823,0.866098655
1709,NOR166,Sell,1,1,325.381435
1709,SWE124,Sell,4,3,294.1500448
1713,DEN084,Buy,1,1,337.8373991
1713,FRA076,Buy,20,20,49.35569507
1713,FRA116,Short,63,63,41.26627803
1713,GER240,Sell,12,12,79.35730942
1713,SWE102,Buy,2,2,194.844574
1713,SWE217,Buy,7,7,138.9761435
1715,DEN023,Sell,2,2,449.3131839
1715,FRA011,Sell,15,15,51.61327354
1715,NET086,Buy,28,28,20.43264574
1715,NET090,Short,35,35,9.57470852
1715,SPA132,Buy,159,159,11.4296861
1716,ITA270,Short,1636,1636,0.997488789
1718,NOR149,Short,6,6,150.1504933
1718,SWE047,Buy,4,4,129.0141704
1719,DEN127,Buy,4,4,324.1895964
1719,GER032,Buy,11,11,108.4684305
1724,BEL072,Sell,13,7,28.56340807
1724,FRA050,Sell,77,77,18.08421525
1727,DEN066,Sell,1,1,332.3904933
1727,SWE023,Sell,4,4,190.0899552
1727,SWE231,Buy,7,7,73.1432287
1729,FRA250,Short,9,9,38.75381166
1730,GER076,Short,156,156,9.863766816
1730,SWE120,Sell,4,4,247.7263677
1733,NOR143,Sell,8,1,63.08143498
1734,BEL006,Buy,5,5,31.78789238
1734,DEN071,Short,4,4,121.8079821
1734,DEN084,Sell,4,2,334.4481614
1734,FRA011,Sell,23,23,51.84295964
1734,FRA070,Buy,14,14,36.36358744
1734,FRA295,Buy,28,28,20.19408072
1734,GER240,Buy,18,18,79.82035874
1734,ITA286,Buy,251,154,5.204125561
1734,NET086,Sell,150,53,20.4303139
1734,SWE047,Buy,4,4,126.8572197
1734,SWE091,Sell,27,27,48.26995516
1734,SWE239,Sell,9,9,97.99201794
1734,SWE293,Sell,2,2,82.97883408
1735,FRA011,Sell,41,41,52.05300448
1735,FRA237,Sell,1,1,59.87497758
1735,FRA241,Buy,29,14,50.5258296
1735,SWI187,Sell,3,3,241.310852
1739,DEN023,Buy,3,3,448.150583
1739,SWE299,Sell,5,5,130.0813453
1741,FRA217,Sell,6,6,14.06816143
1741,FRA274,Sell,26,26,36.44538117
1742,ITA199,Sell,32,32,8.165470852
1743,FRA074,Buy,80,69,10.9058296
1743,SWE023,Buy,2,2,190.9397309
1744,SWI253,Sell,6,6,240.3011659
1745,SWE268,Buy,6,6,222.5329148
1746,DEN066,Buy,3,3,339.2249327
1746,DEN084,Short,4,4,333.6203587
1746,FRA087,Buy,42,42,16.9503139
1746,GER038,Buy,22,22,65.61300448
1746,GER263,Sell,12,12,194.6789238
1746,IRE008,Buy,19,19,23.25497758
1746,ITA148,Sell,144,144,3.080269058
1746,ITA189,Buy,41,41,55.34538117
1746,SPA073,Sell,98,30,16.26206278
1746,SWE003,Sell,2,2,146.6490583
1746,SWE022,Buy,1,1,477.0189238
1746,SWE180,Sell,3,3,221.3759641
1746,SWE231,Buy,17,14,72.94511211
1746,SWE252,Sell,5,5,32.43058296
1746,SWE256,Sell,11,11,111.8788341
1746,SWE261,Sell,24,24,63.66753363
1746,SWE267,Buy,3,3,173.8696861
1746,SWI006,Sell,22,22,66.17587444
1746,SWI167,Buy,12,12,83.32753363
1746,SWI204,Buy,5,5,112.4698655
1746,SWI211,Buy,1,1,332.1615247
1750,SWE273,Sell,2,2,75.83461883
1752,SWI076,Buy,35,35,23.43874439
1753,FRA274,Buy,17,17,36.9470852
1756,BEL008,Short,9,9,86.22556054
1756,FRA171,Buy,6,6,135.4565022
1756,GER234,Sell,9,9,53.57973094
1756,NOR140,Buy,31,20,113.5928251
1756,SWE071,Sell,5,5,101.2140807
1761,FRA070,Buy,15,15,36.48878924
1763,SWI099,Buy,1,1,1125.715785
1765,GER030,Sell,12,12,64.32188341
1765,GER033,Buy,2,1,74.2109417
1765,GER206,Short,12,12,56.60573991
1765,NET081,Buy,18,18,50.95147982
1765,SWE024,Sell,20,12,171.7933632
1765,SWE124,Short,5,5,291.1068161
1765,SWE268,Sell,6,6,224.4435874
1766,GER106,Sell,17,17,60.46179372
1766,SWE124,Buy,3,3,292.6044843
1767,FRA095,Sell,24,1,14.37865471
1767,SWE021,Buy,6,6,144.4013453
1767,SWE169,Buy,7,7,192.3486996
1767,SWI006,Buy,1,1,66.00869955
1767,SWI162,Buy,8,8,63.33713004
1772,FRA036,Buy,86,86,19.9696861
1772,FRA274,Buy,14,14,36.9258296
1772,GER069,Buy,12,12,64.21533632
1772,GER078,Sell,94,37,22.21470852
1772,GER105,Buy,1,1,56.66816143
1772,ITA034,Buy,66,66,1.691569507
1772,NOR044,Buy,18,18,19.69578475
1772,NOR140,Sell,1,1,112.9295964
1772,SWE194,Sell,12,12,90.16493274
1772,SWE293,Sell,36,21,82.81058296
1772,SWI227,Sell,76,76,10.992287
1774,DEN084,Short,2,2,328.533722
1774,SWE264,Sell,11,11,111.8293274
1774,SWE293,Sell,18,18,82.06887892
1775,AUS053,Buy,1,1,30.25004484
1775,GER013,Sell,13,13,126.9434978
1775,NET105,Sell,17,10,31.61713004
1775,SWE248,Sell,12,12,145.5406278
1775,SWI204,Buy,27,27,111.82
1776,GER144,Buy,9,9,15.3173991
1776,NET081,Sell,29,29,49.14304933
1776,NOR026,Sell,41,20,52.9793722
1776,SWI218,Buy,5,5,288.3827803
1777,NET102,Sell,407,260,6.757309417
1779,DEN066,Sell,2,2,331.4671749
1779,GER022,Sell,16,16,53.01650224
1779,GER093,Buy,32,32,9.177040359
1780,DEN127,Sell,2,2,326.8819731
1780,FRA163,Sell,5,5,95.45641256
1780,FRA169,Sell,12,12,135.927713
1780,FRA237,Buy,23,23,58.81766816
1780,FRA274,Sell,39,39,36.21883408
1780,ITA119,Sell,710,710,1.533721973
1780,SWE194,Buy,21,21,90.18161435
1780,SWE231,Buy,7,7,72.90439462
1780,SWI204,Buy,1,1,111.8719283
1781,ITA025,Short,4,4,21.36125561
1781,SWE047,Buy,9,3,129.2232287
1781,SWE194,Buy,6,6,89.19255605
1782,SWE022,Buy,1,1,477.3724664
1783,DEN127,Sell,1,1,325.8096861
1783,POR013,Sell,1,1,36.12636771
1785,SWE213,Buy,11,11,54.65829596
1786,NET038,Sell,22,22,57.71443946
1788,DEN023,Short,3,3,446.6418834
1788,DEN084,Buy,7,1,331.078296
1788,FRA012,Buy,69,69,5.593901345
1788,FRA056,Short,15,15,25.87641256
1788,FRA077,Sell,13,13,55.52753363
1788,ITA169,Sell,276,276,2.933632287
1788,SWE135,Buy,11,11,138.2114798
1788,SWE166,Buy,6,6,115.5470852
1788,SWE231,Buy,20,2,73.65910314
1788,SWE244,Buy,8,8,87.77381166
1788,SWE248,Buy,9,9,145.0261883
1788,SWE293,Sell,19,19,82.66896861
1791,FRA169,Buy,2,2,136.8939013
1794,SWE122,Short,8,8,76.25130045
1796,FRA045,Sell,8,8,50.57488789
1796,GER076,Sell,138,138,10.01264574
1796,ITA134,Sell,6,6,11.387713
1796,NOR083,Buy,1,1,328.0976682
1796,SWE091,Buy,7,7,48.40789238
1796,SWE141,Buy,3,3,272.9219731
1796,SWE231,Sell,5,5,73.96896861
1797,FRA143,Buy,2,2,100.4080717
1797,GER080,Short,6,6,13.66520179
1797,GER086,Buy,15,15,35.467713
1797,SPA075,Buy,15,8,32.88017937
1797,SWE021,Short,3,3,143.9434081
1799,DEN117,Buy,47,47,37.84896861
1799,SWE274,Buy,5,5,74.96744395
1800,NET056,Sell,35,35,15.78098655
1800,SWI076,Sell,1,1,22.99112108
1803,FRA189,Buy,163,163,5.244573991
1804,IRE021,Buy,8,8,19.66860987
1804,SWE211,Sell,11,11,107.275426
1804,SWE267,Buy,3,3,174.2086996
1811,DEN117,Buy,2,2,38.16834081
1811,FRA036,Buy,42,42,20.15721973
1811,FRA045,Buy,8,8,50.71345291
1811,GER069,Sell,26,26,64.16089686
1811,GER073,Buy,11,11,24.46878924
1811,ITA118,Buy,182,182,3.613363229
1811,ITA251,Buy,418,418,2.097847534
1811,ITA270,Buy,1070,1070,0.994529148
1811,SWE268,Buy,5,5,224.686009
1811,SWI071,Sell,13,13,64.56403587
1811,SWI167,Buy,7,7,84.40394619
1811,SWI213,Short,1,1,467.8069955
1814,SWE130,Short,2,2,279.0015247
1815,FRA143,Sell,1,1,98.55363229
1815,FRA163,Buy,14,14,95.16896861
1815,GER032,Sell,13,13,109.4981166
1815,ITA077,Buy,68,68,5.642331839
1815,ITA232,Sell,58,58,16.99865471
1815,SPA006,Buy,5,5,60.68493274
1815,SWE021,Buy,9,9,143.0501345
1815,SWE264,Buy,9,9,113.9592825
1815,SWE273,Short,22,22,74.91488789
1818,DEN044,Short,3,3,225.0489686
1820,SWE244,Sell,13,13,88.76511211
1821,NOR088,Buy,22,22,58.3238565
1821,NOR120,Sell,14,14,51.447713
1821,NOR150,Buy,2,2,141.113722
1821,SWE023,Sell,9,5,189.8573094
1821,SWE244,Buy,18,18,88.69165919
1822,DEN127,Short,2,2,320.4570404
1822,FRA241,Sell,27,11,50.26044843
1822,FRA295,Buy,49,49,19.84762332
1822,NOR120,Sell,1,1,55.03901345
1822,NOR166,Sell,1,1,323.7660987
1822,SWE047,Sell,13,13,127.4910314
1822,SWE264,Short,8,3,113.3961435
1822,SWI246,Sell,8,8,94.43372197
1823,SWE091,Short,23,23,48.4690583
1824,SWE180,Buy,2,2,220.2564126
1825,GER065,Buy,5,5,171.2202691
1825,NOR140,Short,6,6,111.6643946
1825,SWE034,Buy,2025,2025,1.468609865
1826,SWE047,Buy,5,5,128.3638565
1827,GER013,Buy,8,8,127.2475336
1827,GER240,Short,5,5,79.77560538
1827,SWI006,Sell,11,11,66.05165919
1830,SWI187,Buy,2,2,240.6396413
1831,SWE108,Buy,1,1,171.5238565
1831,SWE124,Buy,5,5,292.9049327
1831,SWI018,Buy,48,31,31.97955157
1832,DEN079,Sell,21,21,70.00744395
1832,FRA047,Buy,121,121,4.378116592
1832,FRA209,Buy,11,11,12.66188341
1832,FRA237,Short,17,17,60.02869955
1832,FRA274,Sell,31,31,36.56726457
1832,FRA295,Sell,53,53,19.97067265
1832,GER065,Sell,1,1,170.0930045
1832,NET061,Buy,23,23,20.63013453
1832,NET090,Buy,182,182,9.274080717
1832,NET105,Short,21,21,31.76295964
1832,SWE054,Buy,5,5,68.47156951
1832,SWE102,Short,5,5,204.8575785
1832,SWE244,Short,1,1,88.20044843
1832,SWI207,Sell,1,1,325.906278
1833,SPA083,Buy,446,279,5.425919283
1833,SWE012,Buy,5,5,129.6808969
1833,SWE099,Buy,5,5,175.5748879
1838,DEN036,Buy,7,7,144.630583
1838,FIN061,Sell,29,29,20.82923767
1838,GER181,Sell,18,11,146.3871749
1838,SPA005,Buy,105,105,13.12466368
1843,GER013,Buy,2,2,127.1850224
1843,SWI071,Buy,33,33,64.98466368
1846,FRA045,Buy,29,4,50.76807175
1846,SWE166,Buy,5,3,120.2820628
1852,GER095,Short,20,20,29.79147982
1852,NET089,Short,404,404,3.079461883
1852,NOR142,Buy,4,4,26.03264574
1852,NOR149,Sell,5,5,149.2452915
1852,SPA025,Sell,160,160,4.99426009
1852,SPA072,Short,51,51,12.08502242
1852,SWE021,Sell,5,5,142.218296
1852,SWE244,Sell,18,18,88.66995516
1856,GER067,Sell,77,29,27.54224215
1856,SWE252,Sell,1,1,31.80008969
1858,NOR006,Buy,43,43,28.44672646
1858,NOR068,Buy,3,3,112.010583
1858,SWE047,Sell,5,3,126.1575785
1861,DEN012,Sell,19,19,40.50869955
1861,GER234,Sell,1,1,53.90735426
1861,SWI209,Sell,1,1,88.29506726
1863,SWE174,Buy,2,2,205.873991
1863,SWE231,Buy,3,3,73.73174888
1864,GER104,Short,61,61,25.09399103
1867,FIN072,Buy,265,265,3.714529148
1867,FRA014,Sell,236,236,2.738923767
1867,GER234,Buy,35,35,53.46627803
1867,NOR140,Buy,1,1,111.1365022
1867,SPA025,Buy,211,211,4.97955157
1867,SWE023,Buy,7,7,189.570583
1867,SWE024,Sell,3,3,172.4661883
1867,SWI167,Short,11,11,85.22807175
1868,FRA293,Buy,11,11,51.15434978
1868,SWE244,Sell,7,7,87.70726457
1869,NOR033,Buy,121,121,8.29426009
1869,SWE091,Sell,26,26,47.32887892
1870,GER003,Buy,14,14,60.01381166
1871,ITA169,Buy,702,702,2.971928251
1871,SWE099,Buy,1,1,180.2500448
1871,SWE194,Sell,9,9,89.13219731
1871,SWE218,Buy,6,6,17.06896861
1874,ITA134,Sell,140,140,11.29363229
1874,NOR050,Sell,3,3,21.55058296
1874,SWE264,Sell,23,23,111.9420628
1874,SWI006,Sell,17,17,67.17802691
1875,SWE023,Buy,5,5,187.6685202
1879,SPA022,Buy,75,75,7.467713004
1879,SWI167,Buy,5,5,85.34278027
1880,AUS037,Short,30,30,11.07426009
1880,BEL008,Sell,8,3,86.47049327
1880,NET105,Buy,22,22,31.82304933
1882,GER189,Sell,57,46,22.99139013
