act,type,asset,size,pos
1625,STK,SWE166,1,Long
1625,STK,SWE263,6,Long
1625,STK,SWI194,4,Long
1626,STK,BEL073,26,Short
1626,STK,DEN085,2,Long
1626,STK,DEN124,11,Long
1626,STK,FRA209,11,Short
1626,STK,GER287,55,Long
1626,STK,NOR081,15,Long
1626,STK,NOR149,9,Long
1626,STK,NOR150,9,Long
1626,STK,SWE124,3,Long
1626,STK,SWE169,2,Long
1626,STK,SWI162,20,Long
1629,STK,DEN051,1,Long
1629,STK,SWE244,11,Short
1629,STK,SWI006,2,Short
1632,STK,DEN084,2,Long
1632,STK,NET105,32,Long
1632,STK,SWE102,5,Long
1633,STK,GER013,6,Long
1633,STK,NOR142,47,Long
1633,STK,SWE276,33,Long
1635,STK,DEN027,3,Long
1635,STK,GER215,4,Long
1635,STK,GER225,78,Long
1635,STK,GER234,4,Long
1635,STK,SWI230,46,Long
1637,STK,GER033,22,Long
1637,STK,ITA169,306,Long
1637,STK,NOR143,20,Short
1637,STK,SWE282,9,Long
1637,STK,SWI162,5,Long
1639,STK,FRA047,38,Short
1639,STK,GER030,22,Long
1639,STK,GER136,9,Long
1639,STK,GER203,43,Long
1639,STK,ITA021,114,Short
1639,STK,NET016,18,Long
1639,STK,NOR120,41,Long
1639,STK,NOR134,8,Long
1639,STK,SWE124,5,Short
1640,STK,BEL008,2,Long
1640,STK,BEL035,78,Short
1640,STK,DEN032,7,Long
1640,STK,DEN089,2,Long
1640,STK,FRA045,31,Long
1640,STK,FRA054,3,Long
1640,STK,FRA076,21,Long
1640,STK,FRA077,31,Long
1640,STK,FRA085,288,Long
1640,STK,FRA100,16,Long
1640,STK,FRA143,21,Long
1640,STK,FRA163,8,Long
1640,STK,FRA209,37,Long
1640,STK,FRA216,6,Short
1640,STK,FRA239,2,Long
1640,STK,FRA247,13,Long
1640,STK,FRA250,40,Long
1640,STK,FRA269,25,Long
1640,STK,FRA295,2,Long
1640,STK,FRA300,16,Short
1640,STK,GER013,12,Short
1640,STK,GER030,34,Long
1640,STK,GER033,13,Long
1640,STK,GER062,92,Short
1640,STK,GER069,9,Long
1640,STK,GER081,81,Long
1640,STK,GER093,189,Long
1640,STK,GER105,1,Long
1640,STK,GER234,12,Short
1640,STK,GER240,17,Long
1640,STK,ITA123,133,Long
1640,STK,ITA134,152,Long
1640,STK,ITA169,522,Long
1640,STK,ITA189,39,Long
1640,STK,ITA286,119,Short
1640,STK,NET014,223,Long
1640,STK,NET016,21,Long
1640,STK,NET036,89,Long
1640,STK,NET050,71,Short
1640,STK,NET105,54,Long
1640,STK,NOR044,47,Long
1640,STK,NOR049,2,Long
1640,STK,NOR081,20,Long
1640,STK,NOR110,1,Long
1640,STK,NOR140,26,Long
1640,STK,NOR142,57,Long
1640,STK,NOR143,24,Short
1640,STK,NOR150,2,Short
1640,STK,NOR166,3,Short
1640,STK,SPA083,187,Long
1640,STK,SWE003,7,Long
1640,STK,SWE009,61,Long
1640,STK,SWE026,1,Long
1640,STK,SWE027,2,Long
1640,STK,SWE047,1,Long
1640,STK,SWE072,22,Short
1640,STK,SWE099,1,Long
1640,STK,SWE102,8,Long
1640,STK,SWE124,2,Long
1640,STK,SWE129,12,Long
1640,STK,SWE135,8,Long
1640,STK,SWE138,5,Long
1640,STK,SWE140,1,Short
1640,STK,SWE163,26,Long
1640,STK,SWE166,10,Short
1640,STK,SWE172,2,Long
1640,STK,SWE199,40,Long
1640,STK,SWE231,29,Long
1640,STK,SWE244,20,Long
1640,STK,SWE246,2,Long
1640,STK,SWE264,12,Long
1640,STK,SWE265,3,Long
1640,STK,SWE267,6,Long
1640,STK,SWE273,1,Short
1640,STK,SWE276,27,Long
1640,STK,SWE293,37,Long
1640,STK,SWI023,9,Short
1640,STK,SWI103,5,Long
1640,STK,SWI129,11,Long
1640,STK,SWI162,11,Long
1640,STK,SWI218,1,Long
1640,STK,SWI227,138,Long
1642,STK,DEN032,3,Long
1642,STK,SWE090,6,Short
1642,STK,SWE135,4,Long
1642,STK,SWI167,1,Long
1643,STK,BEL008,17,Long
1643,STK,DEN084,2,Short
1643,STK,DEN085,6,Long
1643,STK,DEN116,7,Long
1643,STK,FRA274,99,Long
1643,STK,GER071,4,Short
1643,STK,ITA023,132,Long
1643,STK,NET050,48,Long
1643,STK,NET086,11,Short
1643,STK,NET105,44,Long
1643,STK,NOR081,41,Long
1643,STK,NOR120,26,Short
1643,STK,NOR140,14,Long
1643,STK,NOR141,2,Short
1643,STK,SWE090,5,Long
1643,STK,SWE124,5,Long
1643,STK,SWE141,5,Long
1643,STK,SWE143,2,Long
1643,STK,SWE166,11,Short
1643,STK,SWE264,14,Long
1643,STK,SWI001,21,Short
1643,STK,SWI006,2,Short
1643,STK,SWI155,7,Long
1643,STK,SWI253,5,Long
1644,STK,DEN032,9,Long
1644,STK,ITA123,93,Short
1644,STK,NOR120,21,Long
1644,STK,SPA007,35,Short
1645,STK,FRA152,2,Short
1645,STK,GER124,34,Long
1645,STK,GER161,11,Long
1645,STK,GER181,2,Long
1645,STK,ITA222,237,Long
1645,STK,NET014,203,Long
1645,STK,NET064,28,Long
1645,STK,NET086,11,Long
1645,STK,NOR068,7,Short
1645,STK,NOR140,11,Short
1645,STK,SPA025,45,Short
1645,STK,SWE022,2,Long
1645,STK,SWE120,2,Short
1645,STK,SWE138,4,Long
1645,STK,SWE180,3,Short
1645,STK,SWE246,11,Long
1645,STK,SWE263,3,Long
1645,STK,SWE276,25,Short
1645,STK,SWE293,18,Long
1645,STK,SWI162,4,Short
1645,STK,SWI187,9,Long
1647,STK,DEN084,3,Long
1647,STK,NET014,178,Short
1647,STK,NOR081,5,Long
1647,STK,SPA124,589,Short
1647,STK,SWE135,4,Long
1647,STK,SWE194,8,Short
1647,STK,SWE252,28,Long
1647,STK,SWE263,5,Long
1649,STK,BEL088,9,Long
1649,STK,FRA020,3,Short
1649,STK,FRA274,40,Long
1649,STK,SWE215,295,Long
1649,STK,SWE248,4,Short
1649,STK,SWI230,37,Short
1651,STK,GER240,20,Long
1651,STK,ITA016,145,Long
1651,STK,SWE231,15,Short
1651,STK,SWE264,2,Long
1651,STK,SWE293,8,Long
1651,STK,SWI162,19,Long
1651,STK,SWI230,70,Long
1652,STK,BEL008,13,Long
1652,STK,DEN127,4,Long
1652,STK,NET014,97,Long
1652,STK,NOR120,2,Long
1652,STK,SPA011,1,Short
1654,STK,FRA056,63,Long
1654,STK,ITA134,17,Long
1654,STK,NOR094,21,Long
1654,STK,NOR149,4,Long
1654,STK,SPA025,132,Long
1654,STK,SWE090,2,Short
1654,STK,SWE099,3,Short
1654,STK,SWE263,4,Long
1654,STK,SWI211,5,Long
1655,STK,FRA276,392,Long
1655,STK,SWE023,8,Long
1656,STK,GER032,15,Long
1656,STK,ITA270,671,Long
1656,STK,SPA004,307,Long
1656,STK,SPA132,125,Long
1656,STK,SWE102,7,Long
1656,STK,SWE264,15,Long
1656,STK,SWE274,1,Long
1656,STK,SWI227,114,Long
1658,STK,DEN049,1,Long
1658,STK,DEN051,3,Long
1658,STK,FIN062,318,Long
1658,STK,FRA052,5,Long
1658,STK,FRA057,6,Long
1658,STK,GER240,6,Long
1658,STK,ITA123,105,Short
1658,STK,NET089,424,Long
1658,STK,NOR150,9,Long
1658,STK,SWE023,10,Short
1658,STK,SWE040,14,Short
1658,STK,SWE102,9,Long
1658,STK,SWE163,3,Long
1658,STK,SWI213,2,Short
1659,STK,DEN049,2,Long
1659,STK,DEN066,4,Long
1659,STK,DEN085,4,Long
1659,STK,DEN089,1,Long
1659,STK,FRA049,26,Short
1659,STK,FRA209,63,Long
1659,STK,GER078,9,Long
1659,STK,ITA123,55,Long
1659,STK,ITA169,273,Long
1659,STK,NET014,190,Long
1659,STK,NOR049,8,Long
1659,STK,NOR140,10,Long
1659,STK,NOR142,18,Short
1659,STK,SPA022,128,Long
1659,STK,SWE012,8,Long
1659,STK,SWE120,4,Long
1659,STK,SWE239,6,Long
1659,STK,SWE264,5,Short
1660,STK,DEN127,16,Short
1660,STK,GER234,31,Long
1660,STK,NET007,32,Long
1660,STK,NET050,78,Long
1660,STK,NOR032,4,Long
1660,STK,NOR108,23,Long
1660,STK,NOR140,5,Long
1660,STK,SPA087,12,Long
1660,STK,SWE009,111,Long
1660,STK,SWE047,7,Long
1660,STK,SWE124,4,Long
1660,STK,SWE194,12,Long
1660,STK,SWE263,2,Long
1660,STK,SWI218,2,Short
1660,STK,SWI227,1,Long
1660,STK,SWI253,8,Long
1662,STK,DEN027,2,Long
1662,STK,DEN057,4,Long
1662,STK,FIN085,9,Long
1662,STK,FRA074,132,Short
1662,STK,GER265,60,Short
1662,STK,ITA199,218,Long
1662,STK,SWI216,67,Short
1664,STK,NOR140,14,Short
1664,STK,NOR150,5,Long
1664,STK,SWE118,7,Short
1667,STK,DEN127,2,Long
1667,STK,FRA023,20,Long
1667,STK,GER030,2,Long
1667,STK,GER069,72,Long
1667,STK,ITA286,332,Long
1667,STK,NOR140,2,Long
1667,STK,NOR149,8,Short
1667,STK,SWE166,5,Long
1667,STK,SWE263,6,Long
1667,STK,SWE264,5,Short
1668,STK,AUS037,24,Long
1668,STK,DEN027,2,Long
1668,STK,FRA077,18,Long
1668,STK,FRA171,2,Short
1668,STK,SWE012,7,Long
1668,STK,SWE124,4,Long
1668,STK,SWE244,14,Long
1668,STK,SWE276,19,Long
1668,STK,SWE293,7,Long
1670,STK,ITA140,100,Long
1670,STK,NOR094,32,Long
1670,STK,NOR120,17,Long
1670,STK,SWE090,1,Long
1670,STK,SWE099,6,Long
1672,STK,SWE174,6,Long
1673,STK,FIN089,28,Long
1676,STK,NOR142,40,Long
1676,STK,SWI253,4,Long
1678,STK,DEN044,4,Long
1678,STK,FRA274,18,Long
1678,STK,ITA118,286,Long
1678,STK,NET105,12,Long
1678,STK,SWE124,2,Long
1678,STK,SWE138,2,Long
1678,STK,SWE244,5,Short
1678,STK,SWI167,13,Long
1679,STK,FRA036,22,Long
1679,STK,FRA049,13,Long
1679,STK,FRA056,68,Long
1679,STK,FRA216,14,Short
1679,STK,FRA274,6,Short
1679,STK,GER003,15,Short
1679,STK,GER076,132,Long
1679,STK,GER138,88,Short
1679,STK,GER161,10,Long
1679,STK,ITA123,2,Long
1679,STK,NOR120,11,Short
1679,STK,NOR149,1,Short
1679,STK,SWE012,2,Long
1679,STK,SWE022,1,Long
1679,STK,SWE023,1,Long
1679,STK,SWE276,33,Long
1679,STK,SWE293,3,Long
1679,STK,SWI167,2,Long
1679,STK,SWI227,88,Long
1681,STK,DEN084,3,Long
1681,STK,DEN127,4,Long
1681,STK,GER030,6,Long
1681,STK,GER071,31,Long
1681,STK,IRE033,27,Long
1681,STK,NOR033,268,Long
1681,STK,SWE023,13,Short
1681,STK,SWE263,7,Long
1681,STK,SWI167,18,Long
1682,STK,GER032,17,Long
1682,STK,GER069,26,Long
1682,STK,GER080,58,Long
1682,STK,NOR143,10,Long
1682,STK,SWE023,6,Long
1682,STK,SWE102,6,Long
1682,STK,SWE231,6,Long
1683,STK,BEL008,2,Long
1683,STK,FRA239,20,Long
1683,STK,SWE287,1,Long
1684,STK,BEL049,4,Long
1684,STK,DEN084,3,Short
1684,STK,ITA234,1584,Long
1684,STK,SWE090,4,Long
1685,STK,SWE252,4,Long
1688,STK,DEN027,4,Long
1688,STK,DEN079,15,Long
1688,STK,GER032,6,Long
1688,STK,GER069,13,Short
1688,STK,GER072,67,Long
1688,STK,ITA119,1135,Long
1688,STK,ITA290,444,Long
1688,STK,NET090,133,Long
1688,STK,NOR071,3,Short
1688,STK,NOR093,1,Long
1688,STK,NOR110,2,Long
1688,STK,NOR140,11,Long
1688,STK,SWE108,9,Short
1688,STK,SWE137,4,Long
1688,STK,SWE141,8,Long
1688,STK,SWE163,37,Long
1688,STK,SWE231,12,Long
1688,STK,SWE244,6,Long
1688,STK,SWE248,3,Long
1688,STK,SWE253,53,Long
1688,STK,SWE274,4,Long
1688,STK,SWE276,3,Long
1688,STK,SWI071,3,Short
1688,STK,SWI167,14,Long
1690,STK,BEL035,1,Long
1690,STK,DEN127,4,Long
1690,STK,GER161,7,Long
1690,STK,GER240,7,Long
1690,STK,ITA270,731,Short
1690,STK,NOR033,96,Short
1690,STK,SWE091,6,Long
1690,STK,SWE141,4,Long
1690,STK,SWE166,5,Short
1691,STK,FRA274,31,Short
1691,STK,NET105,76,Long
1691,STK,SWE244,4,Long
1694,STK,DEN051,1,Long
1694,STK,DEN085,6,Long
1694,STK,FRA274,24,Long
1694,STK,ITA259,346,Long
1694,STK,NET086,14,Short
1694,STK,NET101,33,Long
1694,STK,SPA086,166,Long
1694,STK,SWE009,106,Short
1694,STK,SWE047,11,Long
1694,STK,SWE102,13,Long
1694,STK,SWE194,5,Long
1694,STK,SWE215,42,Long
1695,STK,DEN117,15,Short
1695,STK,FRA029,18,Long
1695,STK,GER203,7,Long
1695,STK,GER240,4,Long
1695,STK,SWE166,18,Long
1695,STK,SWE189,3,Long
1695,STK,SWE256,5,Long
1695,STK,SWE274,17,Short
1695,STK,SWI076,6,Long
1696,STK,BEL037,6,Long
1696,STK,DEN084,5,Long
1696,STK,FRA054,8,Short
1696,STK,NET014,94,Long
1696,STK,SWE120,2,Long
1696,STK,SWE130,4,Long
1696,STK,SWE264,28,Long
1696,STK,SWI162,16,Short
1698,STK,FIN062,213,Long
1698,STK,FRA143,4,Long
1698,STK,FRA281,11,Long
1698,STK,GER265,35,Long
1698,STK,ITA286,322,Long
1698,STK,SWE263,1,Long
1704,STK,DEN026,5,Short
1704,STK,SWE236,4,Long
1704,STK,SWE263,7,Long
1706,STK,BEL028,188,Long
1706,STK,NOR050,47,Short
1706,STK,NOR140,11,Long
1706,STK,SWE102,4,Long
1706,STK,SWE124,7,Long
1706,STK,SWE130,2,Long
1706,STK,SWE264,3,Long
1706,STK,SWI162,25,Short
1707,STK,DEN023,2,Long
1707,STK,FRA295,47,Long
1707,STK,NET056,46,Short
1707,STK,SWE120,2,Long
1707,STK,SWE194,1,Long
1707,STK,SWE293,32,Long
1708,STK,DEN077,2,Short
1708,STK,FRA239,1,Long
1708,STK,FRA269,29,Long
1708,STK,FRA274,14,Long
1708,STK,ITA042,10,Long
1708,STK,NET050,116,Long
1708,STK,NET089,185,Long
1708,STK,NOR071,15,Long
1708,STK,NOR110,1,Long
1708,STK,SPA087,48,Short
1708,STK,SWE100,12,Long
1708,STK,SWE134,9,Long
1708,STK,SWE239,8,Long
1708,STK,SWE244,28,Long
1708,STK,SWE248,4,Short
1708,STK,SWE264,15,Long
1709,STK,BEL006,53,Short
1709,STK,BEL095,1619,Long
1709,STK,DEN066,3,Long
1709,STK,FRA100,14,Long
1709,STK,ITA118,184,Short
1709,STK,NOR166,1,Long
1709,STK,SWE124,4,Long
1709,STK,SWE274,1,Long
1709,STK,SWI099,1,Long
1713,STK,BEL018,82,Long
1713,STK,DEN084,3,Short
1713,STK,FRA076,12,Long
1713,STK,FRA116,36,Short
1713,STK,GER032,3,Long
1713,STK,GER240,12,Long
1713,STK,ITA199,79,Long
1713,STK,NET081,7,Short
1713,STK,NET086,1,Long
1713,STK,NOR044,1,Long
1713,STK,NOR081,69,Short
1713,STK,NOR140,10,Long
1713,STK,SWE023,6,Long
1713,STK,SWE102,6,Long
1713,STK,SWE162,69,Long
1713,STK,SWE180,3,Long
1713,STK,SWE239,16,Long
1713,STK,SWE263,2,Long
1713,STK,SWE292,8,Short
1713,STK,SWI187,6,Short
1713,STK,SWI214,5,Short
1714,STK,SWE124,3,Short
1714,STK,SWI162,15,Long
1715,STK,BEL008,7,Long
1715,STK,DEN023,2,Long
1715,STK,DEN063,2,Short
1715,STK,FRA011,17,Long
1715,STK,FRA143,16,Long
1715,STK,GER189,29,Long
1715,STK,ITA026,65,Long
1715,STK,ITA134,130,Long
1715,STK,ITA274,66,Long
1715,STK,NET086,87,Long
1715,STK,NOR081,21,Long
1715,STK,NOR143,7,Long
1715,STK,NOR149,9,Long
1715,STK,SPA132,80,Long
1715,STK,SWE047,5,Long
1715,STK,SWE120,3,Long
1715,STK,SWE231,11,Short
1715,STK,SWE276,28,Long
1715,STK,SWI230,11,Long
1716,STK,DEN127,3,Long
1716,STK,NOR044,67,Long
1716,STK,SWE244,16,Long
1716,STK,SWE276,15,Long
1716,STK,SWE293,3,Short
1716,STK,SWI138,2,Long
1718,STK,DEN023,3,Long
1718,STK,DEN079,16,Short
1718,STK,FRA143,3,Long
1718,STK,GER013,3,Short
1718,STK,GER080,62,Short
1718,STK,ITA169,154,Long
1718,STK,SPA123,105,Long
1718,STK,SWE047,2,Long
1718,STK,SWE273,16,Long
1718,STK,SWI174,14,Long
1719,STK,DEN127,3,Long
1719,STK,FRA077,15,Long
1719,STK,FRA231,3,Long
1719,STK,FRA295,26,Long
1719,STK,GER265,23,Short
1719,STK,SWE166,11,Short
1720,STK,DEN127,3,Short
1720,STK,GER013,9,Long
1720,STK,NOR101,21,Long
1724,STK,BEL072,13,Long
1724,STK,FRA020,10,Long
1724,STK,FRA050,85,Long
1724,STK,GER013,10,Short
1724,STK,ITA029,1168,Short
1725,STK,FRA171,2,Short
1725,STK,GER013,7,Long
1725,STK,SWE293,14,Short
1727,STK,DEN027,2,Long
1727,STK,DEN066,6,Long
1727,STK,DEN084,1,Short
1727,STK,FIN051,32,Short
1727,STK,FRA011,6,Long
1727,STK,ITA222,106,Short
1727,STK,ITA246,109,Long
1727,STK,NOR071,14,Long
1727,STK,NOR111,5,Short
1727,STK,NOR149,1,Long
1727,STK,SWE023,5,Long
1727,STK,SWE047,9,Long
1727,STK,SWE155,6,Long
1727,STK,SWE231,22,Short
1727,STK,SWE234,415,Short
1727,STK,SWE276,40,Short
1727,STK,SWI253,4,Long
1729,STK,FIN062,232,Long
1729,STK,FRA231,23,Long
1729,STK,FRA250,45,Short
1729,STK,NOR143,2,Short
1729,STK,SWE237,18,Long
1729,STK,SWI006,5,Short
1730,STK,GER240,9,Long
1730,STK,ITA118,419,Long
1730,STK,ITA289,76,Long
1730,STK,SWE120,9,Long
1730,STK,SWE293,19,Long
1731,STK,IRE033,72,Long
1731,STK,NET057,276,Short
1731,STK,NOR108,1505,Long
1733,STK,NOR143,8,Long
1734,STK,BEL006,10,Short
1734,STK,BEL035,106,Long
1734,STK,DEN049,1,Long
1734,STK,DEN084,4,Long
1734,STK,FRA011,23,Long
1734,STK,FRA014,246,Long
1734,STK,FRA171,5,Long
1734,STK,FRA295,78,Short
1734,STK,GER069,6,Long
1734,STK,GER093,146,Long
1734,STK,GER153,31,Long
1734,STK,GER234,26,Short
1734,STK,ITA123,108,Long
1734,STK,ITA130,13,Long
1734,STK,ITA169,211,Long
1734,STK,ITA286,251,Long
1734,STK,NET060,20,Long
1734,STK,NET086,150,Long
1734,STK,NOR033,19,Short
1734,STK,NOR039,16,Long
1734,STK,NOR094,9,Short
1734,STK,NOR096,27,Long
1734,STK,NOR126,10,Long
1734,STK,SPA004,797,Long
1734,STK,SPA011,18,Long
1734,STK,SPA123,63,Short
1734,STK,SWE012,1,Long
1734,STK,SWE024,6,Long
1734,STK,SWE047,3,Short
1734,STK,SWE091,27,Long
1734,STK,SWE102,7,Long
1734,STK,SWE124,4,Long
1734,STK,SWE130,2,Short
1734,STK,SWE141,3,Long
1734,STK,SWE143,3,Long
1734,STK,SWE239,16,Long
1734,STK,SWE274,21,Short
1734,STK,SWE293,14,Long
1734,STK,SWI167,12,Long
1735,STK,DEN089,1,Long
1735,STK,FRA011,64,Long
1735,STK,FRA237,2,Long
1735,STK,FRA241,29,Short
1735,STK,GER038,24,Long
1735,STK,GER062,147,Short
1735,STK,GER069,5,Long
1735,STK,GER265,88,Short
1735,STK,ITA021,81,Short
1735,STK,NOR044,8,Long
1735,STK,NOR140,8,Long
1735,STK,SPA083,235,Long
1735,STK,SWE038,11,Long
1735,STK,SWE090,3,Long
1735,STK,SWE124,2,Short
1735,STK,SWI162,8,Long
1735,STK,SWI187,4,Long
1738,STK,GER072,30,Short
1738,STK,SWE023,9,Short
1738,STK,SWE126,5,Long
1738,STK,SWE213,31,Long
1739,STK,DEN027,2,Long
1739,STK,NET086,19,Long
1739,STK,NOR166,1,Long
1739,STK,SWE058,14,Short
1739,STK,SWE299,13,Long
1739,STK,SWI213,2,Long
1741,STK,FRA217,109,Long
1741,STK,FRA274,26,Long
1741,STK,GER032,7,Long
1741,STK,GER057,20,Short
1741,STK,NOR071,7,Long
1741,STK,SPA073,24,Long
1741,STK,SWE021,7,Long
1742,STK,ITA199,122,Long
1743,STK,FRA074,80,Short
1743,STK,FRA231,25,Short
1743,STK,FRA274,29,Short
1743,STK,ITA189,28,Short
1743,STK,SWE023,2,Short
1743,STK,SWE124,3,Long
1743,STK,SWE180,5,Long
1744,STK,GER078,80,Long
1744,STK,SPA015,14,Long
1744,STK,SWE090,5,Long
1744,STK,SWE263,5,Long
1744,STK,SWI071,8,Long
1744,STK,SWI187,3,Long
1744,STK,SWI253,6,Long
1745,STK,FRA100,3,Short
1745,STK,FRA161,6,Long
1745,STK,FRA237,12,Long
1745,STK,NOR049,2,Long
1745,STK,NOR149,9,Long
1745,STK,SWE263,4,Long
1745,STK,SWI071,17,Long
1746,STK,DEN026,5,Long
1746,STK,DEN027,4,Short
1746,STK,DEN066,5,Long
1746,STK,DEN127,4,Long
1746,STK,FRA020,141,Long
1746,STK,FRA271,7,Long
1746,STK,GER065,6,Long
1746,STK,GER078,20,Short
1746,STK,GER263,20,Long
1746,STK,ITA148,144,Long
1746,STK,ITA189,24,Long
1746,STK,ITA275,200,Short
1746,STK,NET106,77,Short
1746,STK,NOR081,61,Long
1746,STK,NOR140,8,Short
1746,STK,SPA073,98,Long
1746,STK,SWE003,6,Long
1746,STK,SWE026,2,Long
1746,STK,SWE091,9,Long
1746,STK,SWE102,8,Long
1746,STK,SWE124,1,Long
1746,STK,SWE130,1,Long
1746,STK,SWE166,4,Long
1746,STK,SWE180,3,Long
1746,STK,SWE231,17,Long
1746,STK,SWE252,5,Long
1746,STK,SWE256,11,Long
1746,STK,SWE261,39,Long
1746,STK,SWE263,7,Long
1746,STK,SWE267,6,Long
1746,STK,SWE274,17,Long
1746,STK,SWI006,22,Long
1746,STK,SWI204,12,Short
1747,STK,DEN071,7,Short
1750,STK,GER013,13,Long
1750,STK,SWE047,10,Long
1750,STK,SWE090,5,Long
1750,STK,SWE273,11,Long
1752,STK,BEL098,12,Long
1752,STK,ITA286,272,Long
1752,STK,NOR032,15,Long
1752,STK,SWI076,10,Long
1752,STK,SWI167,12,Long
1753,STK,FRA274,13,Long
1753,STK,NOR088,29,Long
1753,STK,SWE091,4,Short
1753,STK,SWI167,10,Long
1753,STK,SWI213,3,Long
1756,STK,DEN063,2,Long
1756,STK,FRA171,4,Long
1756,STK,GER038,2,Short
1756,STK,GER234,11,Long
1756,STK,ITA234,648,Long
1756,STK,ITA290,487,Long
1756,STK,NOR140,31,Short
1756,STK,SPA025,49,Long
1756,STK,SWE071,5,Long
1758,STK,DEN079,21,Long
1758,STK,NOR081,14,Short
1758,STK,NOR094,12,Short
1758,STK,NOR140,11,Long
1758,STK,SWE124,2,Long
1758,STK,SWE230,9,Long
1758,STK,SWE267,7,Short
1758,STK,SWE293,21,Long
1760,STK,SWE060,40,Long
1760,STK,SWI162,3,Long
1761,STK,FRA070,15,Short
1761,STK,GER033,2,Long
1761,STK,NET004,191,Long
1761,STK,SWE299,8,Long
1763,STK,FRA250,41,Short
1763,STK,NOR033,24,Long
1764,STK,DEN089,2,Short
1764,STK,FRA224,17,Long
1765,STK,DEN127,4,Long
1765,STK,DEN131,1,Long
1765,STK,FRA274,10,Long
1765,STK,GER030,12,Long
1765,STK,GER033,2,Short
1765,STK,ITA021,116,Long
1765,STK,NET081,1,Long
1765,STK,NET089,275,Short
1765,STK,NOR140,12,Long
1765,STK,SPA139,35,Long
1765,STK,SWE024,20,Long
1765,STK,SWE120,3,Long
1765,STK,SWE268,12,Long
1765,STK,SWI101,30,Short
1765,STK,SWI167,17,Long
1766,STK,DEN027,2,Long
1766,STK,DEN110,1,Long
1766,STK,GER106,18,Long
1766,STK,GER138,56,Long
1766,STK,NOR043,13,Long
1766,STK,SPA083,103,Short
1766,STK,SWE023,4,Short
1766,STK,SWE090,6,Long
1766,STK,SWE166,9,Long
1766,STK,SWE239,14,Long
1766,STK,SWE263,6,Long
1767,STK,FRA076,10,Long
1767,STK,FRA095,24,Long
1767,STK,ITA123,60,Long
1767,STK,SPA123,138,Short
1767,STK,SWE023,5,Long
1767,STK,SWE024,1,Long
1767,STK,SWE047,16,Long
1767,STK,SWE169,6,Long
1767,STK,SWI006,1,Long
1772,STK,DEN089,1,Long
1772,STK,DEN127,1,Long
1772,STK,FRA239,9,Long
1772,STK,FRA274,31,Long
1772,STK,GER032,13,Short
1772,STK,GER062,17,Long
1772,STK,GER069,8,Long
1772,STK,GER078,94,Long
1772,STK,GER105,6,Long
1772,STK,ITA034,864,Long
1772,STK,ITA123,135,Long
1772,STK,ITA251,141,Short
1772,STK,NET050,101,Long
1772,STK,NOR032,11,Long
1772,STK,NOR044,13,Long
1772,STK,NOR116,2,Long
1772,STK,NOR140,1,Long
1772,STK,NOR149,8,Long
1772,STK,SPA087,53,Long
1772,STK,SWE003,2,Long
1772,STK,SWE120,2,Long
1772,STK,SWE140,3,Long
1772,STK,SWE194,12,Long
1772,STK,SWE231,19,Long
1772,STK,SWE244,4,Long
1772,STK,SWE246,1,Short
1772,STK,SWE293,36,Long
1772,STK,SWI213,1,Long
1772,STK,SWI218,1,Short
1772,STK,SWI227,76,Long
1774,STK,DEN084,1,Short
1774,STK,FRA239,10,Long
1774,STK,GER232,9,Short
1774,STK,ITA134,112,Long
1774,STK,ITA246,201,Short
1774,STK,NOR070,3,Long
1774,STK,NOR071,10,Long
1774,STK,NOR081,49,Long
1774,STK,NOR140,12,Long
1774,STK,SWE166,11,Long
1774,STK,SWE264,15,Long
1774,STK,SWE293,18,Long
1774,STK,SWI162,9,Long
1775,STK,BEL035,77,Long
1775,STK,DEN049,3,Long
1775,STK,FRA036,62,Long
1775,STK,FRA231,24,Short
1775,STK,GER013,13,Long
1775,STK,GER181,10,Long
1775,STK,NET105,17,Long
1775,STK,NOR143,8,Long
1775,STK,SWE124,5,Long
1775,STK,SWE248,12,Long
1775,STK,SWE263,2,Long
1775,STK,SWI176,2,Long
1775,STK,SWI187,2,Long
1775,STK,SWI204,14,Long
1776,STK,FIN062,263,Short
1776,STK,FRA100,12,Long
1776,STK,GER032,6,Long
1776,STK,GER105,20,Long
1776,STK,GER144,9,Long
1776,STK,ITA169,150,Short
1776,STK,NET081,29,Long
1776,STK,NOR026,41,Long
1776,STK,NOR150,11,Short
1776,STK,SWE021,11,Long
1776,STK,SWE090,6,Long
1776,STK,SWE261,7,Long
1776,STK,SWE263,8,Long
1776,STK,SWE274,21,Long
1776,STK,SWE292,11,Long
1776,STK,SWI139,24,Long
1777,STK,ITA267,9,Short
1777,STK,NET102,407,Long
1777,STK,SWE292,15,Long
1779,STK,DEN066,2,Long
1779,STK,GER022,39,Long
1779,STK,GER093,107,Long
1779,STK,GER240,7,Long
1779,STK,SWE090,7,Long
1779,STK,SWE154,24,Long
1779,STK,SWE267,9,Short
1779,STK,SWE276,14,Long
1780,STK,BEL008,2,Long
1780,STK,DEN044,3,Long
1780,STK,DEN084,4,Long
1780,STK,DEN127,5,Long
1780,STK,DEN131,1,Long
1780,STK,FRA011,34,Long
1780,STK,FRA163,5,Long
1780,STK,FRA169,12,Long
1780,STK,FRA171,9,Long
1780,STK,FRA237,22,Long
1780,STK,FRA274,39,Long
1780,STK,GER022,25,Long
1780,STK,GER062,35,Long
1780,STK,GER069,11,Long
